"arc_length","1","2","3","4","5","6","cb"
1.206e-08,1.44891e+21,6.3411e+18,4.58562e+16,2.00223e+14,1.19139e+12,2.07517e+11,9.13817e+19
1.209e-08,1.4464e+21,6.33867e+18,4.58593e+16,2.0026e+14,1.19165e+12,2.07564e+11,9.12471e+19
1.212e-08,1.44389e+21,6.33625e+18,4.58624e+16,2.00298e+14,1.19191e+12,2.0761e+11,9.11125e+19
1.215e-08,1.44138e+21,6.33382e+18,4.58654e+16,2.00336e+14,1.19217e+12,2.07657e+11,9.09779e+19
1.218e-08,1.43887e+21,6.33139e+18,4.58685e+16,2.00373e+14,1.19243e+12,2.07704e+11,9.08433e+19
1.221e-08,1.43636e+21,6.32897e+18,4.58716e+16,2.00411e+14,1.19269e+12,2.0775e+11,9.07087e+19
1.224e-08,1.43386e+21,6.32654e+18,4.58747e+16,2.00449e+14,1.19294e+12,2.07797e+11,9.05741e+19
1.227e-08,1.43135e+21,6.32411e+18,4.58777e+16,2.00486e+14,1.1932e+12,2.07843e+11,9.04395e+19
1.23e-08,1.42884e+21,6.32169e+18,4.58808e+16,2.00524e+14,1.19346e+12,2.0789e+11,9.03049e+19
1.233e-08,1.42633e+21,6.31926e+18,4.58839e+16,2.00561e+14,1.19372e+12,2.07936e+11,9.01703e+19
1.236e-08,1.42382e+21,6.31684e+18,4.58869e+16,2.00599e+14,1.19398e+12,2.07983e+11,9.00357e+19
1.239e-08,1.42131e+21,6.31441e+18,4.589e+16,2.00637e+14,1.19424e+12,2.08029e+11,8.99011e+19
1.242e-08,1.4188e+21,6.31198e+18,4.58931e+16,2.00674e+14,1.1945e+12,2.08076e+11,8.97665e+19
1.245e-08,1.41629e+21,6.30956e+18,4.58962e+16,2.00712e+14,1.19476e+12,2.08122e+11,8.96319e+19
1.248e-08,1.41379e+21,6.30713e+18,4.58992e+16,2.0075e+14,1.19502e+12,2.08169e+11,8.94973e+19
1.251e-08,1.41128e+21,6.30471e+18,4.59023e+16,2.00787e+14,1.19528e+12,2.08215e+11,8.93627e+19
1.254e-08,1.40877e+21,6.30228e+18,4.59054e+16,2.00825e+14,1.19554e+12,2.08262e+11,8.92281e+19
1.257e-08,1.40626e+21,6.29985e+18,4.59085e+16,2.00863e+14,1.1958e+12,2.08308e+11,8.90935e+19
1.26e-08,1.40375e+21,6.29743e+18,4.59115e+16,2.009e+14,1.19605e+12,2.08355e+11,8.89589e+19
1.263e-08,1.40126e+21,6.29391e+18,4.59049e+16,2.00894e+14,1.19605e+12,2.08356e+11,8.88044e+19
1.266e-08,1.39876e+21,6.29038e+18,4.58983e+16,2.00888e+14,1.19605e+12,2.08357e+11,8.86499e+19
1.269e-08,1.39627e+21,6.28686e+18,4.58916e+16,2.00882e+14,1.19605e+12,2.08357e+11,8.84954e+19
1.272e-08,1.39377e+21,6.28334e+18,4.5885e+16,2.00876e+14,1.19604e+12,2.08358e+11,8.83408e+19
1.275e-08,1.39128e+21,6.27982e+18,4.58784e+16,2.00869e+14,1.19604e+12,2.08359e+11,8.81863e+19
1.278e-08,1.38878e+21,6.2763e+18,4.58717e+16,2.00863e+14,1.19604e+12,2.0836e+11,8.80318e+19
1.281e-08,1.38629e+21,6.27277e+18,4.58651e+16,2.00857e+14,1.19603e+12,2.08361e+11,8.78773e+19
1.284e-08,1.38379e+21,6.26925e+18,4.58584e+16,2.00851e+14,1.19603e+12,2.08362e+11,8.77227e+19
1.287e-08,1.3813e+21,6.26573e+18,4.58518e+16,2.00845e+14,1.19603e+12,2.08362e+11,8.75682e+19
1.29e-08,1.3788e+21,6.26221e+18,4.58452e+16,2.00839e+14,1.19603e+12,2.08363e+11,8.74137e+19
1.293e-08,1.3763e+21,6.25869e+18,4.58385e+16,2.00833e+14,1.19602e+12,2.08364e+11,8.72592e+19
1.296e-08,1.37381e+21,6.25517e+18,4.58319e+16,2.00826e+14,1.19602e+12,2.08365e+11,8.71046e+19
1.299e-08,1.37131e+21,6.25164e+18,4.58253e+16,2.0082e+14,1.19602e+12,2.08366e+11,8.69501e+19
1.302e-08,1.36882e+21,6.24812e+18,4.58186e+16,2.00814e+14,1.19601e+12,2.08367e+11,8.67956e+19
1.305e-08,1.36632e+21,6.2446e+18,4.5812e+16,2.00808e+14,1.19601e+12,2.08367e+11,8.66411e+19
1.308e-08,1.36383e+21,6.24108e+18,4.58054e+16,2.00802e+14,1.19601e+12,2.08368e+11,8.64865e+19
1.311e-08,1.36133e+21,6.23756e+18,4.57987e+16,2.00796e+14,1.196e+12,2.08369e+11,8.6332e+19
1.314e-08,1.35884e+21,6.23404e+18,4.57921e+16,2.00789e+14,1.196e+12,2.0837e+11,8.61775e+19
1.317e-08,1.35634e+21,6.23051e+18,4.57855e+16,2.00783e+14,1.196e+12,2.08371e+11,8.60229e+19
1.32e-08,1.35385e+21,6.22699e+18,4.57788e+16,2.00777e+14,1.196e+12,2.08372e+11,8.58684e+19
1.323e-08,1.35137e+21,6.22245e+18,4.57629e+16,2.00729e+14,1.19574e+12,2.08328e+11,8.56966e+19
1.326e-08,1.34888e+21,6.21791e+18,4.5747e+16,2.00681e+14,1.19548e+12,2.08285e+11,8.55248e+19
1.329e-08,1.3464e+21,6.21337e+18,4.57312e+16,2.00632e+14,1.19523e+12,2.08242e+11,8.5353e+19
1.332e-08,1.34392e+21,6.20883e+18,4.57153e+16,2.00584e+14,1.19497e+12,2.08199e+11,8.51812e+19
1.335e-08,1.34143e+21,6.20429e+18,4.56994e+16,2.00536e+14,1.19472e+12,2.08155e+11,8.50094e+19
1.338e-08,1.33895e+21,6.19975e+18,4.56835e+16,2.00488e+14,1.19446e+12,2.08112e+11,8.48376e+19
1.341e-08,1.33647e+21,6.19521e+18,4.56676e+16,2.00439e+14,1.19421e+12,2.08069e+11,8.46658e+19
1.344e-08,1.33399e+21,6.19067e+18,4.56517e+16,2.00391e+14,1.19395e+12,2.08026e+11,8.4494e+19
1.347e-08,1.3315e+21,6.18613e+18,4.56358e+16,2.00343e+14,1.1937e+12,2.07982e+11,8.43222e+19
1.35e-08,1.32902e+21,6.18159e+18,4.56199e+16,2.00295e+14,1.19344e+12,2.07939e+11,8.41504e+19
1.353e-08,1.32654e+21,6.17704e+18,4.5604e+16,2.00246e+14,1.19319e+12,2.07896e+11,8.39786e+19
1.356e-08,1.32405e+21,6.1725e+18,4.55881e+16,2.00198e+14,1.19293e+12,2.07853e+11,8.38068e+19
1.359e-08,1.32157e+21,6.16796e+18,4.55722e+16,2.0015e+14,1.19267e+12,2.07809e+11,8.3635e+19
1.362e-08,1.31909e+21,6.16342e+18,4.55563e+16,2.00101e+14,1.19242e+12,2.07766e+11,8.34632e+19
1.365e-08,1.31661e+21,6.15888e+18,4.55405e+16,2.00053e+14,1.19216e+12,2.07723e+11,8.32914e+19
1.368e-08,1.31412e+21,6.15434e+18,4.55246e+16,2.00005e+14,1.19191e+12,2.0768e+11,8.31196e+19
1.371e-08,1.31164e+21,6.1498e+18,4.55087e+16,1.99957e+14,1.19165e+12,2.07636e+11,8.29478e+19
1.374e-08,1.30916e+21,6.14526e+18,4.54928e+16,1.99908e+14,1.1914e+12,2.07593e+11,8.2776e+19
1.377e-08,1.30668e+21,6.14072e+18,4.54769e+16,1.9986e+14,1.19114e+12,2.0755e+11,8.26042e+19
1.38e-08,1.30419e+21,6.13618e+18,4.5461e+16,1.99812e+14,1.19089e+12,2.07507e+11,8.24324e+19
1.383e-08,1.30172e+21,6.13069e+18,4.54363e+16,1.99723e+14,1.19039e+12,2.07421e+11,8.22459e+19
1.386e-08,1.29925e+21,6.12521e+18,4.54116e+16,1.99635e+14,1.18989e+12,2.07336e+11,8.20595e+19
1.389e-08,1.29678e+21,6.11972e+18,4.5387e+16,1.99546e+14,1.18939e+12,2.0725e+11,8.1873e+19
1.392e-08,1.29431e+21,6.11423e+18,4.53623e+16,1.99458e+14,1.18889e+12,2.07165e+11,8.16865e+19
1.395e-08,1.29183e+21,6.10875e+18,4.53376e+16,1.99369e+14,1.1884e+12,2.07079e+11,8.15001e+19
1.398e-08,1.28936e+21,6.10326e+18,4.53129e+16,1.99281e+14,1.1879e+12,2.06994e+11,8.13136e+19
1.401e-08,1.28689e+21,6.09778e+18,4.52882e+16,1.99192e+14,1.1874e+12,2.06908e+11,8.11272e+19
1.404e-08,1.28442e+21,6.09229e+18,4.52636e+16,1.99104e+14,1.1869e+12,2.06823e+11,8.09407e+19
1.407e-08,1.28195e+21,6.0868e+18,4.52389e+16,1.99015e+14,1.18641e+12,2.06737e+11,8.07542e+19
1.41e-08,1.27948e+21,6.08132e+18,4.52142e+16,1.98926e+14,1.18591e+12,2.06652e+11,8.05678e+19
1.413e-08,1.27701e+21,6.07583e+18,4.51895e+16,1.98838e+14,1.18541e+12,2.06566e+11,8.03813e+19
1.416e-08,1.27453e+21,6.07034e+18,4.51649e+16,1.98749e+14,1.18491e+12,2.06481e+11,8.01949e+19
1.419e-08,1.27206e+21,6.06486e+18,4.51402e+16,1.98661e+14,1.18442e+12,2.06395e+11,8.00084e+19
1.422e-08,1.26959e+21,6.05937e+18,4.51155e+16,1.98572e+14,1.18392e+12,2.0631e+11,7.98219e+19
1.425e-08,1.26712e+21,6.05389e+18,4.50908e+16,1.98484e+14,1.18342e+12,2.06224e+11,7.96355e+19
1.428e-08,1.26465e+21,6.0484e+18,4.50661e+16,1.98395e+14,1.18292e+12,2.06139e+11,7.9449e+19
1.431e-08,1.26218e+21,6.04291e+18,4.50415e+16,1.98307e+14,1.18242e+12,2.06053e+11,7.92626e+19
1.434e-08,1.2597e+21,6.03743e+18,4.50168e+16,1.98218e+14,1.18193e+12,2.05968e+11,7.90761e+19
1.437e-08,1.25723e+21,6.03194e+18,4.49921e+16,1.98129e+14,1.18143e+12,2.05882e+11,7.88897e+19
1.44e-08,1.25476e+21,6.02645e+18,4.49674e+16,1.98041e+14,1.18093e+12,2.05797e+11,7.87032e+19
1.443e-08,1.2523e+21,6.02009e+18,4.49344e+16,1.97914e+14,1.1802e+12,2.05671e+11,7.85046e+19
1.446e-08,1.24984e+21,6.01373e+18,4.49015e+16,1.97787e+14,1.17947e+12,2.05545e+11,7.83061e+19
1.449e-08,1.24738e+21,6.00737e+18,4.48685e+16,1.9766e+14,1.17875e+12,2.05419e+11,7.81075e+19
1.452e-08,1.24492e+21,6.00101e+18,4.48355e+16,1.97533e+14,1.17802e+12,2.05293e+11,7.7909e+19
1.455e-08,1.24245e+21,5.99465e+18,4.48025e+16,1.97406e+14,1.17729e+12,2.05167e+11,7.77104e+19
1.458e-08,1.23999e+21,5.98829e+18,4.47695e+16,1.9728e+14,1.17656e+12,2.05041e+11,7.75119e+19
1.461e-08,1.23753e+21,5.98192e+18,4.47365e+16,1.97153e+14,1.17583e+12,2.04916e+11,7.73133e+19
1.464e-08,1.23507e+21,5.97556e+18,4.47036e+16,1.97026e+14,1.1751e+12,2.0479e+11,7.71148e+19
1.467e-08,1.23261e+21,5.9692e+18,4.46706e+16,1.96899e+14,1.17437e+12,2.04664e+11,7.69162e+19
1.47e-08,1.23015e+21,5.96284e+18,4.46376e+16,1.96772e+14,1.17364e+12,2.04538e+11,7.67176e+19
1.473e-08,1.22769e+21,5.95648e+18,4.46046e+16,1.96645e+14,1.17292e+12,2.04412e+11,7.65191e+19
1.476e-08,1.22522e+21,5.95012e+18,4.45716e+16,1.96518e+14,1.17219e+12,2.04286e+11,7.63205e+19
1.479e-08,1.22276e+21,5.94376e+18,4.45386e+16,1.96391e+14,1.17146e+12,2.04161e+11,7.6122e+19
1.482e-08,1.2203e+21,5.9374e+18,4.45057e+16,1.96264e+14,1.17073e+12,2.04035e+11,7.59234e+19
1.485e-08,1.21784e+21,5.93103e+18,4.44727e+16,1.96138e+14,1.17e+12,2.03909e+11,7.57249e+19
1.488e-08,1.21538e+21,5.92467e+18,4.44397e+16,1.96011e+14,1.16927e+12,2.03783e+11,7.55263e+19
1.491e-08,1.21292e+21,5.91831e+18,4.44067e+16,1.95884e+14,1.16854e+12,2.03657e+11,7.53278e+19
1.494e-08,1.21046e+21,5.91195e+18,4.43737e+16,1.95757e+14,1.16782e+12,2.03531e+11,7.51292e+19
1.497e-08,1.208e+21,5.90559e+18,4.43408e+16,1.9563e+14,1.16709e+12,2.03405e+11,7.49306e+19
1.5e-08,1.20553e+21,5.89923e+18,4.43078e+16,1.95503e+14,1.16636e+12,2.0328e+11,7.47321e+19
1.503e-08,1.20308e+21,5.89206e+18,4.4267e+16,1.9534e+14,1.16541e+12,2.03115e+11,7.45239e+19
1.506e-08,1.20063e+21,5.88489e+18,4.42262e+16,1.95177e+14,1.16446e+12,2.02951e+11,7.43158e+19
1.509e-08,1.19818e+21,5.87772e+18,4.41854e+16,1.95014e+14,1.16351e+12,2.02787e+11,7.41076e+19
1.512e-08,1.19572e+21,5.87055e+18,4.41446e+16,1.9485e+14,1.16257e+12,2.02623e+11,7.38994e+19
1.515e-08,1.19327e+21,5.86338e+18,4.41038e+16,1.94687e+14,1.16162e+12,2.02459e+11,7.36913e+19
1.518e-08,1.19082e+21,5.85621e+18,4.4063e+16,1.94524e+14,1.16067e+12,2.02295e+11,7.34831e+19
1.521e-08,1.18837e+21,5.84904e+18,4.40222e+16,1.94361e+14,1.15972e+12,2.02131e+11,7.3275e+19
1.524e-08,1.18592e+21,5.84187e+18,4.39814e+16,1.94198e+14,1.15878e+12,2.01967e+11,7.30668e+19
1.527e-08,1.18346e+21,5.83471e+18,4.39406e+16,1.94034e+14,1.15783e+12,2.01803e+11,7.28586e+19
1.53e-08,1.18101e+21,5.82754e+18,4.38999e+16,1.93871e+14,1.15688e+12,2.01638e+11,7.26505e+19
1.533e-08,1.17856e+21,5.82037e+18,4.38591e+16,1.93708e+14,1.15593e+12,2.01474e+11,7.24423e+19
1.536e-08,1.17611e+21,5.8132e+18,4.38183e+16,1.93545e+14,1.15499e+12,2.0131e+11,7.22341e+19
1.539e-08,1.17365e+21,5.80603e+18,4.37775e+16,1.93382e+14,1.15404e+12,2.01146e+11,7.2026e+19
1.542e-08,1.1712e+21,5.79886e+18,4.37367e+16,1.93218e+14,1.15309e+12,2.00982e+11,7.18178e+19
1.545e-08,1.16875e+21,5.79169e+18,4.36959e+16,1.93055e+14,1.15214e+12,2.00818e+11,7.16096e+19
1.548e-08,1.1663e+21,5.78452e+18,4.36551e+16,1.92892e+14,1.15119e+12,2.00654e+11,7.14015e+19
1.551e-08,1.16385e+21,5.77735e+18,4.36143e+16,1.92729e+14,1.15025e+12,2.0049e+11,7.11933e+19
1.554e-08,1.16139e+21,5.77018e+18,4.35735e+16,1.92566e+14,1.1493e+12,2.00325e+11,7.09852e+19
1.557e-08,1.15894e+21,5.76301e+18,4.35327e+16,1.92403e+14,1.14835e+12,2.00161e+11,7.0777e+19
1.56e-08,1.15649e+21,5.75584e+18,4.34919e+16,1.92239e+14,1.1474e+12,1.99997e+11,7.05688e+19
1.563e-08,1.15404e+21,5.74793e+18,4.34438e+16,1.92042e+14,1.14625e+12,1.99797e+11,7.03535e+19
1.566e-08,1.1516e+21,5.74002e+18,4.33957e+16,1.91845e+14,1.14509e+12,1.99597e+11,7.01381e+19
1.569e-08,1.14916e+21,5.73211e+18,4.33476e+16,1.91647e+14,1.14394e+12,1.99397e+11,6.99227e+19
1.572e-08,1.14671e+21,5.72419e+18,4.32995e+16,1.9145e+14,1.14279e+12,1.99196e+11,6.97073e+19
1.575e-08,1.14427e+21,5.71628e+18,4.32514e+16,1.91253e+14,1.14163e+12,1.98996e+11,6.94919e+19
1.578e-08,1.14182e+21,5.70837e+18,4.32033e+16,1.91055e+14,1.14048e+12,1.98796e+11,6.92766e+19
1.581e-08,1.13938e+21,5.70046e+18,4.31552e+16,1.90858e+14,1.13932e+12,1.98596e+11,6.90612e+19
1.584e-08,1.13694e+21,5.69254e+18,4.31071e+16,1.9066e+14,1.13817e+12,1.98395e+11,6.88458e+19
1.587e-08,1.13449e+21,5.68463e+18,4.3059e+16,1.90463e+14,1.13701e+12,1.98195e+11,6.86304e+19
1.59e-08,1.13205e+21,5.67672e+18,4.30109e+16,1.90266e+14,1.13586e+12,1.97995e+11,6.8415e+19
1.593e-08,1.1296e+21,5.66881e+18,4.29628e+16,1.90068e+14,1.13471e+12,1.97795e+11,6.81997e+19
1.596e-08,1.12716e+21,5.66089e+18,4.29147e+16,1.89871e+14,1.13355e+12,1.97594e+11,6.79843e+19
1.599e-08,1.12471e+21,5.65298e+18,4.28666e+16,1.89674e+14,1.1324e+12,1.97394e+11,6.77689e+19
1.602e-08,1.12227e+21,5.64507e+18,4.28185e+16,1.89476e+14,1.13124e+12,1.97194e+11,6.75535e+19
1.605e-08,1.11983e+21,5.63716e+18,4.27704e+16,1.89279e+14,1.13009e+12,1.96994e+11,6.73382e+19
1.608e-08,1.11738e+21,5.62924e+18,4.27223e+16,1.89081e+14,1.12893e+12,1.96793e+11,6.71228e+19
1.611e-08,1.11494e+21,5.62133e+18,4.26742e+16,1.88884e+14,1.12778e+12,1.96593e+11,6.69074e+19
1.614e-08,1.11249e+21,5.61342e+18,4.26261e+16,1.88687e+14,1.12663e+12,1.96393e+11,6.6692e+19
1.617e-08,1.11005e+21,5.60551e+18,4.2578e+16,1.88489e+14,1.12547e+12,1.96193e+11,6.64766e+19
1.62e-08,1.10761e+21,5.5976e+18,4.25299e+16,1.88292e+14,1.12432e+12,1.95992e+11,6.62613e+19
1.623e-08,1.10517e+21,5.589e+18,4.2475e+16,1.88063e+14,1.12297e+12,1.95758e+11,6.6041e+19
1.626e-08,1.10273e+21,5.58041e+18,4.24201e+16,1.87833e+14,1.12162e+12,1.95524e+11,6.58206e+19
1.629e-08,1.1003e+21,5.57181e+18,4.23652e+16,1.87604e+14,1.12027e+12,1.9529e+11,6.56004e+19
1.632e-08,1.09786e+21,5.56322e+18,4.23103e+16,1.87374e+14,1.11892e+12,1.95056e+11,6.538e+19
1.635e-08,1.09542e+21,5.55462e+18,4.22554e+16,1.87145e+14,1.11758e+12,1.94822e+11,6.51597e+19
1.638e-08,1.09298e+21,5.54603e+18,4.22005e+16,1.86916e+14,1.11623e+12,1.94588e+11,6.49394e+19
1.641e-08,1.09055e+21,5.53744e+18,4.21455e+16,1.86686e+14,1.11488e+12,1.94353e+11,6.47191e+19
1.644e-08,1.08811e+21,5.52884e+18,4.20906e+16,1.86457e+14,1.11353e+12,1.94119e+11,6.44988e+19
1.647e-08,1.08567e+21,5.52025e+18,4.20357e+16,1.86228e+14,1.11218e+12,1.93885e+11,6.42785e+19
1.65e-08,1.08324e+21,5.51165e+18,4.19808e+16,1.85998e+14,1.11083e+12,1.93651e+11,6.40582e+19
1.653e-08,1.0808e+21,5.50306e+18,4.19259e+16,1.85769e+14,1.10949e+12,1.93417e+11,6.38379e+19
1.656e-08,1.07836e+21,5.49446e+18,4.1871e+16,1.85539e+14,1.10814e+12,1.93183e+11,6.36176e+19
1.659e-08,1.07593e+21,5.48587e+18,4.18161e+16,1.8531e+14,1.10679e+12,1.92949e+11,6.33973e+19
1.662e-08,1.07349e+21,5.47727e+18,4.17612e+16,1.85081e+14,1.10544e+12,1.92714e+11,6.3177e+19
1.665e-08,1.07105e+21,5.46868e+18,4.17063e+16,1.84851e+14,1.10409e+12,1.9248e+11,6.29567e+19
1.668e-08,1.06861e+21,5.46009e+18,4.16514e+16,1.84622e+14,1.10275e+12,1.92246e+11,6.27364e+19
1.671e-08,1.06618e+21,5.45149e+18,4.15964e+16,1.84392e+14,1.1014e+12,1.92012e+11,6.25161e+19
1.674e-08,1.06374e+21,5.4429e+18,4.15415e+16,1.84163e+14,1.10005e+12,1.91778e+11,6.22958e+19
1.677e-08,1.0613e+21,5.4343e+18,4.14866e+16,1.83934e+14,1.0987e+12,1.91544e+11,6.20755e+19
1.68e-08,1.05887e+21,5.42571e+18,4.14317e+16,1.83704e+14,1.09735e+12,1.9131e+11,6.18552e+19
1.683e-08,1.05644e+21,5.41649e+18,4.13705e+16,1.83445e+14,1.09582e+12,1.91044e+11,6.16321e+19
1.686e-08,1.05401e+21,5.40727e+18,4.13093e+16,1.83186e+14,1.09429e+12,1.90778e+11,6.14091e+19
1.689e-08,1.05157e+21,5.39806e+18,4.12481e+16,1.82927e+14,1.09277e+12,1.90512e+11,6.1186e+19
1.692e-08,1.04914e+21,5.38884e+18,4.11868e+16,1.82667e+14,1.09124e+12,1.90247e+11,6.0963e+19
1.695e-08,1.04671e+21,5.37962e+18,4.11256e+16,1.82408e+14,1.08971e+12,1.89981e+11,6.07399e+19
1.698e-08,1.04428e+21,5.3704e+18,4.10644e+16,1.82149e+14,1.08818e+12,1.89715e+11,6.05169e+19
1.701e-08,1.04185e+21,5.36119e+18,4.10032e+16,1.8189e+14,1.08665e+12,1.89449e+11,6.02938e+19
1.704e-08,1.03942e+21,5.35197e+18,4.0942e+16,1.81631e+14,1.08512e+12,1.89183e+11,6.00708e+19
1.707e-08,1.03699e+21,5.34275e+18,4.08807e+16,1.81372e+14,1.08359e+12,1.88918e+11,5.98477e+19
1.71e-08,1.03456e+21,5.33354e+18,4.08195e+16,1.81112e+14,1.08206e+12,1.88652e+11,5.96247e+19
1.713e-08,1.03213e+21,5.32432e+18,4.07583e+16,1.80853e+14,1.08053e+12,1.88386e+11,5.94016e+19
1.716e-08,1.0297e+21,5.3151e+18,4.06971e+16,1.80594e+14,1.079e+12,1.8812e+11,5.91785e+19
1.719e-08,1.02727e+21,5.30588e+18,4.06359e+16,1.80335e+14,1.07747e+12,1.87855e+11,5.89555e+19
1.722e-08,1.02484e+21,5.29667e+18,4.05747e+16,1.80075e+14,1.07595e+12,1.87589e+11,5.87324e+19
1.725e-08,1.02241e+21,5.28745e+18,4.05134e+16,1.79816e+14,1.07442e+12,1.87323e+11,5.85094e+19
1.728e-08,1.01998e+21,5.27823e+18,4.04522e+16,1.79557e+14,1.07289e+12,1.87057e+11,5.82863e+19
1.731e-08,1.01755e+21,5.26901e+18,4.0391e+16,1.79298e+14,1.07136e+12,1.86792e+11,5.80633e+19
1.734e-08,1.01511e+21,5.2598e+18,4.03298e+16,1.79039e+14,1.06983e+12,1.86526e+11,5.78402e+19
1.737e-08,1.01268e+21,5.25058e+18,4.02686e+16,1.78779e+14,1.0683e+12,1.8626e+11,5.76172e+19
1.74e-08,1.01025e+21,5.24136e+18,4.02073e+16,1.7852e+14,1.06677e+12,1.85994e+11,5.73941e+19
1.743e-08,1.00783e+21,5.23158e+18,4.01403e+16,1.78233e+14,1.06507e+12,1.85699e+11,5.71704e+19
1.746e-08,1.0054e+21,5.22179e+18,4.00733e+16,1.77947e+14,1.06338e+12,1.85404e+11,5.69466e+19
1.749e-08,1.00298e+21,5.21201e+18,4.00062e+16,1.7766e+14,1.06168e+12,1.85109e+11,5.67228e+19
1.752e-08,1.00055e+21,5.20222e+18,3.99392e+16,1.77373e+14,1.05998e+12,1.84814e+11,5.64991e+19
1.755e-08,9.98127e+20,5.19244e+18,3.98722e+16,1.77086e+14,1.05829e+12,1.84519e+11,5.62753e+19
1.758e-08,9.95702e+20,5.18265e+18,3.98051e+16,1.76799e+14,1.05659e+12,1.84224e+11,5.60516e+19
1.761e-08,9.93277e+20,5.17287e+18,3.97381e+16,1.76513e+14,1.05489e+12,1.83928e+11,5.58278e+19
1.764e-08,9.90851e+20,5.16308e+18,3.96711e+16,1.76226e+14,1.0532e+12,1.83633e+11,5.5604e+19
1.767e-08,9.88426e+20,5.1533e+18,3.9604e+16,1.75939e+14,1.0515e+12,1.83338e+11,5.53803e+19
1.77e-08,9.86001e+20,5.14351e+18,3.9537e+16,1.75652e+14,1.0498e+12,1.83043e+11,5.51565e+19
1.773e-08,9.83576e+20,5.13373e+18,3.947e+16,1.75365e+14,1.04811e+12,1.82748e+11,5.49328e+19
1.776e-08,9.81151e+20,5.12395e+18,3.94029e+16,1.75079e+14,1.04641e+12,1.82453e+11,5.4709e+19
1.779e-08,9.78725e+20,5.11416e+18,3.93359e+16,1.74792e+14,1.04471e+12,1.82158e+11,5.44853e+19
1.782e-08,9.763e+20,5.10438e+18,3.92689e+16,1.74505e+14,1.04302e+12,1.81863e+11,5.42615e+19
1.785e-08,9.73875e+20,5.09459e+18,3.92018e+16,1.74218e+14,1.04132e+12,1.81568e+11,5.40378e+19
1.788e-08,9.7145e+20,5.08481e+18,3.91348e+16,1.73931e+14,1.03962e+12,1.81272e+11,5.3814e+19
1.791e-08,9.69025e+20,5.07502e+18,3.90678e+16,1.73645e+14,1.03793e+12,1.80977e+11,5.35902e+19
1.794e-08,9.66599e+20,5.06524e+18,3.90007e+16,1.73358e+14,1.03623e+12,1.80682e+11,5.33665e+19
1.797e-08,9.64174e+20,5.05545e+18,3.89337e+16,1.73071e+14,1.03453e+12,1.80387e+11,5.31427e+19
1.8e-08,9.61749e+20,5.04567e+18,3.88667e+16,1.72784e+14,1.03284e+12,1.80092e+11,5.2919e+19
