"arc_length","6","cb","2","3","1","4","5"
2.4e-08,1461.18,8.6599e+07,1.18155e+15,1.58183e+11,3.05671e+20,5.91825e+08,10412.7
2.403e-08,1453.2,8.5739e+07,1.17063e+15,1.56695e+11,3.04142e+20,5.88382e+08,10311
2.406e-08,1445.22,8.48792e+07,1.1597e+15,1.55208e+11,3.02614e+20,5.8494e+08,10209.3
2.409e-08,1437.25,8.40193e+07,1.14877e+15,1.5372e+11,3.01086e+20,5.81497e+08,10107.6
2.412e-08,1429.27,8.31594e+07,1.13785e+15,1.52233e+11,2.99557e+20,5.78055e+08,10006
2.415e-08,1421.29,8.22995e+07,1.12692e+15,1.50746e+11,2.98029e+20,5.74612e+08,9904.3
2.418e-08,1413.31,8.14397e+07,1.11599e+15,1.49258e+11,2.96501e+20,5.7117e+08,9802.63
2.421e-08,1405.34,8.05798e+07,1.10507e+15,1.47771e+11,2.94972e+20,5.67727e+08,9700.95
2.424e-08,1397.36,7.972e+07,1.09414e+15,1.46283e+11,2.93444e+20,5.64285e+08,9599.28
2.427e-08,1389.38,7.886e+07,1.08321e+15,1.44796e+11,2.91916e+20,5.60842e+08,9497.61
2.43e-08,1381.41,7.80002e+07,1.07229e+15,1.43309e+11,2.90387e+20,5.574e+08,9395.94
2.433e-08,1373.43,7.71403e+07,1.06136e+15,1.41821e+11,2.88859e+20,5.53957e+08,9294.26
2.436e-08,1365.45,7.62804e+07,1.05043e+15,1.40334e+11,2.87331e+20,5.50515e+08,9192.59
2.439e-08,1357.47,7.54206e+07,1.03951e+15,1.38846e+11,2.85802e+20,5.47072e+08,9090.91
2.442e-08,1349.5,7.45607e+07,1.02858e+15,1.37359e+11,2.84274e+20,5.4363e+08,8989.24
2.445e-08,1341.52,7.37008e+07,1.01765e+15,1.35872e+11,2.82745e+20,5.40187e+08,8887.57
2.448e-08,1333.54,7.2841e+07,1.00673e+15,1.34384e+11,2.81217e+20,5.36745e+08,8785.9
2.451e-08,1325.56,7.1981e+07,9.95799e+14,1.32897e+11,2.79689e+20,5.33302e+08,8684.22
2.454e-08,1317.59,7.11212e+07,9.84873e+14,1.31409e+11,2.7816e+20,5.2986e+08,8582.55
2.457e-08,1309.61,7.02613e+07,9.73946e+14,1.29922e+11,2.76632e+20,5.26417e+08,8480.87
2.46e-08,1301.63,6.94014e+07,9.6302e+14,1.28435e+11,2.75104e+20,5.22975e+08,8379.2
2.463e-08,1293.86,6.8646e+07,9.53242e+14,1.27167e+11,2.73575e+20,5.19683e+08,8290.96
2.466e-08,1286.09,6.78905e+07,9.43465e+14,1.25899e+11,2.72047e+20,5.16392e+08,8202.71
2.469e-08,1278.31,6.7135e+07,9.33688e+14,1.24631e+11,2.70519e+20,5.131e+08,8114.46
2.472e-08,1270.54,6.63796e+07,9.23911e+14,1.23364e+11,2.6899e+20,5.09809e+08,8026.22
2.475e-08,1262.77,6.56241e+07,9.14133e+14,1.22096e+11,2.67462e+20,5.06517e+08,7937.97
2.478e-08,1254.99,6.48687e+07,9.04357e+14,1.20828e+11,2.65934e+20,5.03226e+08,7849.73
2.481e-08,1247.22,6.41132e+07,8.94579e+14,1.1956e+11,2.64405e+20,4.99934e+08,7761.48
2.484e-08,1239.45,6.33578e+07,8.84802e+14,1.18292e+11,2.62877e+20,4.96643e+08,7673.23
2.487e-08,1231.68,6.26023e+07,8.75025e+14,1.17025e+11,2.61349e+20,4.93351e+08,7584.99
2.49e-08,1223.9,6.18469e+07,8.65248e+14,1.15757e+11,2.5982e+20,4.9006e+08,7496.74
2.493e-08,1216.13,6.10914e+07,8.55471e+14,1.14489e+11,2.58292e+20,4.86769e+08,7408.49
2.496e-08,1208.36,6.03359e+07,8.45694e+14,1.13221e+11,2.56764e+20,4.83477e+08,7320.25
2.499e-08,1200.58,5.95805e+07,8.35916e+14,1.11954e+11,2.55235e+20,4.80186e+08,7232
2.502e-08,1192.81,5.8825e+07,8.26139e+14,1.10686e+11,2.53707e+20,4.76894e+08,7143.76
2.505e-08,1185.04,5.80695e+07,8.16362e+14,1.09418e+11,2.52178e+20,4.73603e+08,7055.51
2.508e-08,1177.26,5.73141e+07,8.06585e+14,1.0815e+11,2.5065e+20,4.70311e+08,6967.27
2.511e-08,1169.49,5.65586e+07,7.96808e+14,1.06883e+11,2.49122e+20,4.6702e+08,6879.02
2.514e-08,1161.72,5.58032e+07,7.87031e+14,1.05615e+11,2.47593e+20,4.63728e+08,6790.77
2.517e-08,1153.95,5.50477e+07,7.77253e+14,1.04347e+11,2.46065e+20,4.60437e+08,6702.52
2.52e-08,1146.17,5.42923e+07,7.67476e+14,1.03079e+11,2.44537e+20,4.57145e+08,6614.28
2.523e-08,1138.59,5.36368e+07,7.58848e+14,1.02007e+11,2.43008e+20,4.53989e+08,6538.53
2.526e-08,1131,5.29814e+07,7.5022e+14,1.00935e+11,2.4148e+20,4.50833e+08,6462.79
2.529e-08,1123.41,5.23259e+07,7.41591e+14,9.98621e+10,2.39952e+20,4.47676e+08,6387.04
2.532e-08,1115.82,5.16705e+07,7.32963e+14,9.87898e+10,2.38423e+20,4.4452e+08,6311.29
2.535e-08,1108.24,5.10151e+07,7.24335e+14,9.77173e+10,2.36895e+20,4.41364e+08,6235.54
2.538e-08,1100.65,5.03596e+07,7.15707e+14,9.6645e+10,2.35367e+20,4.38208e+08,6159.8
2.541e-08,1093.06,4.97042e+07,7.07078e+14,9.55726e+10,2.33838e+20,4.35051e+08,6084.05
2.544e-08,1085.48,4.90488e+07,6.9845e+14,9.45002e+10,2.3231e+20,4.31895e+08,6008.3
2.547e-08,1077.89,4.83933e+07,6.89821e+14,9.34278e+10,2.30782e+20,4.28739e+08,5932.55
2.55e-08,1070.3,4.77379e+07,6.81193e+14,9.23555e+10,2.29253e+20,4.25583e+08,5856.81
2.553e-08,1062.72,4.70824e+07,6.72565e+14,9.1283e+10,2.27725e+20,4.22427e+08,5781.06
2.556e-08,1055.13,4.6427e+07,6.63937e+14,9.02107e+10,2.26197e+20,4.1927e+08,5705.31
2.559e-08,1047.54,4.57716e+07,6.55308e+14,8.91383e+10,2.24668e+20,4.16114e+08,5629.56
2.562e-08,1039.96,4.51161e+07,6.4668e+14,8.80659e+10,2.2314e+20,4.12958e+08,5553.82
2.565e-08,1032.37,4.44607e+07,6.38051e+14,8.69935e+10,2.21612e+20,4.09802e+08,5478.07
2.568e-08,1024.78,4.38053e+07,6.29423e+14,8.59212e+10,2.20083e+20,4.06645e+08,5402.32
2.571e-08,1017.2,4.31498e+07,6.20795e+14,8.48487e+10,2.18555e+20,4.03489e+08,5326.57
2.574e-08,1009.61,4.24944e+07,6.12167e+14,8.37764e+10,2.17027e+20,4.00333e+08,5250.83
2.577e-08,1002.02,4.18389e+07,6.03538e+14,8.2704e+10,2.15498e+20,3.97177e+08,5175.08
2.58e-08,994.435,4.11835e+07,5.9491e+14,8.16316e+10,2.1397e+20,3.94021e+08,5099.33
2.583e-08,987.014,4.06241e+07,5.87429e+14,8.07303e+10,2.12441e+20,3.90983e+08,5035.22
2.586e-08,979.593,4.00646e+07,5.79948e+14,7.9829e+10,2.10913e+20,3.87946e+08,4971.11
2.589e-08,972.172,3.95052e+07,5.72466e+14,7.89277e+10,2.09385e+20,3.84909e+08,4907
2.592e-08,964.752,3.89458e+07,5.64985e+14,7.80264e+10,2.07856e+20,3.81872e+08,4842.9
2.595e-08,957.331,3.83863e+07,5.57504e+14,7.71251e+10,2.06328e+20,3.78834e+08,4778.79
2.598e-08,949.911,3.78269e+07,5.50023e+14,7.62238e+10,2.048e+20,3.75797e+08,4714.68
2.601e-08,942.49,3.72674e+07,5.42541e+14,7.53224e+10,2.03271e+20,3.7276e+08,4650.57
2.604e-08,935.069,3.6708e+07,5.3506e+14,7.44212e+10,2.01743e+20,3.69723e+08,4586.46
2.607e-08,927.648,3.61486e+07,5.27579e+14,7.35198e+10,2.00215e+20,3.66685e+08,4522.35
2.61e-08,920.228,3.55891e+07,5.20098e+14,7.26185e+10,1.98686e+20,3.63648e+08,4458.25
2.613e-08,912.807,3.50297e+07,5.12616e+14,7.17172e+10,1.97158e+20,3.60611e+08,4394.14
2.616e-08,905.386,3.44703e+07,5.05135e+14,7.08159e+10,1.9563e+20,3.57574e+08,4330.03
2.619e-08,897.965,3.39108e+07,4.97654e+14,6.99146e+10,1.94101e+20,3.54536e+08,4265.92
2.622e-08,890.545,3.33514e+07,4.90173e+14,6.90133e+10,1.92573e+20,3.51499e+08,4201.81
2.625e-08,883.124,3.27919e+07,4.82691e+14,6.8112e+10,1.91045e+20,3.48462e+08,4137.7
2.628e-08,875.704,3.22325e+07,4.7521e+14,6.72107e+10,1.89516e+20,3.45425e+08,4073.59
2.631e-08,868.283,3.16731e+07,4.67729e+14,6.63094e+10,1.87988e+20,3.42387e+08,4009.48
2.634e-08,860.862,3.11136e+07,4.60248e+14,6.54081e+10,1.8646e+20,3.3935e+08,3945.38
2.637e-08,853.441,3.05542e+07,4.52766e+14,6.45068e+10,1.84931e+20,3.36313e+08,3881.27
2.64e-08,846.021,2.99948e+07,4.45285e+14,6.36055e+10,1.83403e+20,3.33276e+08,3817.16
2.643e-08,838.745,2.95277e+07,4.38947e+14,6.28509e+10,1.81874e+20,3.30341e+08,3763.88
2.646e-08,831.469,2.90607e+07,4.32609e+14,6.20963e+10,1.80346e+20,3.27406e+08,3710.6
2.649e-08,824.193,2.85936e+07,4.2627e+14,6.13417e+10,1.78818e+20,3.24471e+08,3657.33
2.652e-08,816.917,2.81265e+07,4.19932e+14,6.05871e+10,1.77289e+20,3.21537e+08,3604.05
2.655e-08,809.641,2.76595e+07,4.13594e+14,5.98325e+10,1.75761e+20,3.18602e+08,3550.77
2.658e-08,802.365,2.71924e+07,4.07256e+14,5.90779e+10,1.74233e+20,3.15667e+08,3497.5
2.661e-08,795.089,2.67254e+07,4.00917e+14,5.83233e+10,1.72704e+20,3.12732e+08,3444.22
2.664e-08,787.813,2.62583e+07,3.94579e+14,5.75688e+10,1.71176e+20,3.09798e+08,3390.94
2.667e-08,780.537,2.57913e+07,3.88241e+14,5.68142e+10,1.69648e+20,3.06863e+08,3337.66
2.67e-08,773.262,2.53242e+07,3.81903e+14,5.60596e+10,1.68119e+20,3.03928e+08,3284.39
2.673e-08,765.986,2.48572e+07,3.75564e+14,5.5305e+10,1.66591e+20,3.00993e+08,3231.11
2.676e-08,758.71,2.43901e+07,3.69226e+14,5.45504e+10,1.65063e+20,2.98058e+08,3177.83
2.679e-08,751.434,2.3923e+07,3.62888e+14,5.37958e+10,1.63534e+20,2.95124e+08,3124.56
2.682e-08,744.158,2.3456e+07,3.5655e+14,5.30412e+10,1.62006e+20,2.92189e+08,3071.28
2.685e-08,736.882,2.29889e+07,3.50211e+14,5.22866e+10,1.60477e+20,2.89254e+08,3018
2.688e-08,729.606,2.25219e+07,3.43873e+14,5.15321e+10,1.58949e+20,2.86319e+08,2964.73
2.691e-08,722.33,2.20548e+07,3.37535e+14,5.07774e+10,1.57421e+20,2.83384e+08,2911.45
2.694e-08,715.054,2.15878e+07,3.31196e+14,5.00229e+10,1.55892e+20,2.8045e+08,2858.17
2.697e-08,707.778,2.11207e+07,3.24858e+14,4.92683e+10,1.54364e+20,2.77515e+08,2804.89
2.7e-08,700.503,2.06537e+07,3.1852e+14,4.85137e+10,1.52836e+20,2.7458e+08,2751.62
2.703e-08,693.349,2.02759e+07,3.13315e+14,4.78814e+10,1.51307e+20,2.71731e+08,2708.38
2.706e-08,686.195,1.98982e+07,3.0811e+14,4.72492e+10,1.49779e+20,2.68882e+08,2665.14
2.709e-08,679.041,1.95205e+07,3.02905e+14,4.66169e+10,1.48251e+20,2.66033e+08,2621.91
2.712e-08,671.888,1.91428e+07,2.977e+14,4.59847e+10,1.46722e+20,2.63184e+08,2578.67
2.715e-08,664.734,1.87651e+07,2.92494e+14,4.53524e+10,1.45194e+20,2.60334e+08,2535.43
2.718e-08,657.58,1.83874e+07,2.8729e+14,4.47202e+10,1.43666e+20,2.57485e+08,2492.2
2.721e-08,650.426,1.80097e+07,2.82084e+14,4.40879e+10,1.42137e+20,2.54636e+08,2448.96
2.724e-08,643.273,1.7632e+07,2.76879e+14,4.34557e+10,1.40609e+20,2.51787e+08,2405.73
2.727e-08,636.119,1.72542e+07,2.71674e+14,4.28234e+10,1.39081e+20,2.48938e+08,2362.49
2.73e-08,628.965,1.68765e+07,2.66469e+14,4.21912e+10,1.37552e+20,2.46089e+08,2319.25
2.733e-08,621.811,1.64988e+07,2.61264e+14,4.15589e+10,1.36024e+20,2.4324e+08,2276.02
2.736e-08,614.658,1.61211e+07,2.56059e+14,4.09267e+10,1.34495e+20,2.40391e+08,2232.78
2.739e-08,607.504,1.57434e+07,2.50854e+14,4.02944e+10,1.32967e+20,2.37541e+08,2189.54
2.742e-08,600.35,1.53657e+07,2.45649e+14,3.96621e+10,1.31439e+20,2.34692e+08,2146.31
2.745e-08,593.196,1.49879e+07,2.40444e+14,3.90299e+10,1.2991e+20,2.31843e+08,2103.07
2.748e-08,586.043,1.46102e+07,2.35239e+14,3.83976e+10,1.28382e+20,2.28994e+08,2059.84
2.751e-08,578.889,1.42325e+07,2.30034e+14,3.77654e+10,1.26854e+20,2.26145e+08,2016.6
2.754e-08,571.736,1.38548e+07,2.24829e+14,3.71331e+10,1.25325e+20,2.23296e+08,1973.36
2.757e-08,564.582,1.34771e+07,2.19624e+14,3.65009e+10,1.23797e+20,2.20447e+08,1930.13
2.76e-08,557.428,1.30994e+07,2.14419e+14,3.58686e+10,1.22269e+20,2.17598e+08,1886.89
2.763e-08,550.373,1.28081e+07,2.10324e+14,3.53343e+10,1.2074e+20,2.14817e+08,1852.85
2.766e-08,543.318,1.25169e+07,2.0623e+14,3.48e+10,1.19212e+20,2.12037e+08,1818.8
2.769e-08,536.263,1.22256e+07,2.02135e+14,3.42657e+10,1.17684e+20,2.09256e+08,1784.76
2.772e-08,529.208,1.19344e+07,1.9804e+14,3.37314e+10,1.16155e+20,2.06476e+08,1750.72
2.775e-08,522.153,1.16432e+07,1.93945e+14,3.3197e+10,1.14627e+20,2.03695e+08,1716.67
2.778e-08,515.098,1.13519e+07,1.89851e+14,3.26627e+10,1.13099e+20,2.00915e+08,1682.63
2.781e-08,508.043,1.10607e+07,1.85756e+14,3.21284e+10,1.1157e+20,1.98135e+08,1648.59
2.784e-08,500.988,1.07694e+07,1.81661e+14,3.15941e+10,1.10042e+20,1.95354e+08,1614.54
2.787e-08,493.933,1.04782e+07,1.77566e+14,3.10598e+10,1.08513e+20,1.92574e+08,1580.5
2.79e-08,486.878,1.0187e+07,1.73472e+14,3.05255e+10,1.06985e+20,1.89794e+08,1546.46
2.793e-08,479.823,9.89571e+06,1.69377e+14,2.99912e+10,1.05457e+20,1.87013e+08,1512.41
2.796e-08,472.768,9.60448e+06,1.65282e+14,2.94569e+10,1.03928e+20,1.84233e+08,1478.37
2.799e-08,465.713,9.31323e+06,1.61188e+14,2.89226e+10,1.024e+20,1.81452e+08,1444.33
2.802e-08,458.658,9.022e+06,1.57093e+14,2.83883e+10,1.00872e+20,1.78672e+08,1410.28
2.805e-08,451.603,8.73075e+06,1.52998e+14,2.78539e+10,9.93433e+19,1.75891e+08,1376.24
2.808e-08,444.548,8.43952e+06,1.48904e+14,2.73196e+10,9.7815e+19,1.73111e+08,1342.2
2.811e-08,437.493,8.14827e+06,1.44809e+14,2.67853e+10,9.62866e+19,1.70331e+08,1308.15
2.814e-08,430.438,7.85704e+06,1.40714e+14,2.6251e+10,9.47583e+19,1.6755e+08,1274.11
2.817e-08,423.383,7.56579e+06,1.36619e+14,2.57167e+10,9.32299e+19,1.6477e+08,1240.07
2.82e-08,416.328,7.27456e+06,1.32525e+14,2.51824e+10,9.17016e+19,1.6199e+08,1206.02
2.823e-08,409.347,7.06874e+06,1.29486e+14,2.47216e+10,9.01732e+19,1.59261e+08,1180.13
2.826e-08,402.367,6.86293e+06,1.26448e+14,2.42609e+10,8.86448e+19,1.56532e+08,1154.23
2.829e-08,395.386,6.65711e+06,1.2341e+14,2.38001e+10,8.71164e+19,1.53803e+08,1128.33
2.832e-08,388.406,6.45131e+06,1.20371e+14,2.33394e+10,8.55881e+19,1.51075e+08,1102.43
2.835e-08,381.425,6.24549e+06,1.17333e+14,2.28786e+10,8.40597e+19,1.48346e+08,1076.53
2.838e-08,374.445,6.03969e+06,1.14295e+14,2.24179e+10,8.25314e+19,1.45617e+08,1050.64
2.841e-08,367.465,5.83387e+06,1.11256e+14,2.19571e+10,8.1003e+19,1.42889e+08,1024.74
2.844e-08,360.484,5.62807e+06,1.08218e+14,2.14964e+10,7.94747e+19,1.4016e+08,998.842
2.847e-08,353.504,5.42225e+06,1.0518e+14,2.10356e+10,7.79463e+19,1.37431e+08,972.944
2.85e-08,346.523,5.21644e+06,1.02142e+14,2.05749e+10,7.6418e+19,1.34703e+08,947.047
2.853e-08,339.543,5.01063e+06,9.91031e+13,2.01141e+10,7.48896e+19,1.31974e+08,921.149
2.856e-08,332.562,4.80482e+06,9.60649e+13,1.96534e+10,7.33613e+19,1.29245e+08,895.252
2.859e-08,325.582,4.59901e+06,9.30265e+13,1.91926e+10,7.18329e+19,1.26517e+08,869.354
2.862e-08,318.602,4.3932e+06,8.99883e+13,1.87319e+10,7.03046e+19,1.23788e+08,843.457
2.865e-08,311.621,4.18738e+06,8.69499e+13,1.82711e+10,6.87762e+19,1.21059e+08,817.558
2.868e-08,304.641,3.98158e+06,8.39116e+13,1.78104e+10,6.72479e+19,1.18331e+08,791.661
2.871e-08,297.66,3.77576e+06,8.08732e+13,1.73496e+10,6.57195e+19,1.15602e+08,765.763
2.874e-08,290.68,3.56996e+06,7.7835e+13,1.68889e+10,6.41911e+19,1.12873e+08,739.866
2.877e-08,283.699,3.36414e+06,7.47966e+13,1.64281e+10,6.26627e+19,1.10144e+08,713.968
2.88e-08,276.719,3.15834e+06,7.17583e+13,1.59674e+10,6.11344e+19,1.07416e+08,688.071
2.883e-08,269.788,3.03274e+06,6.96492e+13,1.55558e+10,5.9606e+19,1.04722e+08,668.801
2.886e-08,262.858,2.90716e+06,6.75403e+13,1.51442e+10,5.80777e+19,1.02028e+08,649.534
2.889e-08,255.927,2.78157e+06,6.54312e+13,1.47327e+10,5.65493e+19,9.93335e+07,630.264
2.892e-08,248.997,2.65599e+06,6.33223e+13,1.43211e+10,5.5021e+19,9.66395e+07,610.997
2.895e-08,242.066,2.5304e+06,6.12133e+13,1.39095e+10,5.34926e+19,9.39454e+07,591.728
2.898e-08,235.136,2.40481e+06,5.91043e+13,1.3498e+10,5.19643e+19,9.12514e+07,572.46
2.901e-08,228.205,2.27922e+06,5.69953e+13,1.30864e+10,5.04359e+19,8.85572e+07,553.191
2.904e-08,221.275,2.15364e+06,5.48864e+13,1.26749e+10,4.89076e+19,8.58632e+07,533.923
2.907e-08,214.344,2.02805e+06,5.27773e+13,1.22633e+10,4.73792e+19,8.3169e+07,514.654
2.91e-08,207.414,1.90247e+06,5.06684e+13,1.18518e+10,4.58508e+19,8.0475e+07,495.386
2.913e-08,200.483,1.77688e+06,4.85593e+13,1.14402e+10,4.43224e+19,7.77809e+07,476.117
2.916e-08,193.553,1.6513e+06,4.64504e+13,1.10286e+10,4.27941e+19,7.50869e+07,456.849
2.919e-08,186.622,1.52571e+06,4.43413e+13,1.06171e+10,4.12657e+19,7.23927e+07,437.58
2.922e-08,179.692,1.40012e+06,4.22324e+13,1.02055e+10,3.97374e+19,6.96987e+07,418.312
2.925e-08,172.761,1.27453e+06,4.01233e+13,9.79394e+09,3.8209e+19,6.70045e+07,399.043
2.928e-08,165.831,1.14895e+06,3.80144e+13,9.38239e+09,3.66807e+19,6.43105e+07,379.775
2.931e-08,158.9,1.02336e+06,3.59054e+13,8.97082e+09,3.51523e+19,6.16164e+07,360.506
2.934e-08,151.97,897779,3.37964e+13,8.55927e+09,3.3624e+19,5.89224e+07,341.238
2.937e-08,145.039,772189,3.16874e+13,8.1477e+09,3.20956e+19,5.62282e+07,321.969
2.94e-08,138.109,646607,2.95785e+13,7.73615e+09,3.05673e+19,5.35342e+07,302.701
2.943e-08,131.203,614270,2.80995e+13,7.34933e+09,2.90389e+19,5.08574e+07,287.565
2.946e-08,124.298,581941,2.66206e+13,6.96254e+09,2.75105e+19,4.81808e+07,272.431
2.949e-08,117.392,549610,2.51416e+13,6.57572e+09,2.59821e+19,4.5504e+07,257.295
2.952e-08,110.487,517281,2.36627e+13,6.18892e+09,2.44538e+19,4.28274e+07,242.161
2.955e-08,103.582,484950,2.21838e+13,5.8021e+09,2.29254e+19,4.01506e+07,227.025
2.958e-08,96.6763,452621,2.07049e+13,5.41531e+09,2.13971e+19,3.74739e+07,211.89
2.961e-08,89.7706,420290,1.92259e+13,5.02849e+09,1.98687e+19,3.47972e+07,196.755
2.964e-08,82.8654,387961,1.77471e+13,4.64169e+09,1.83404e+19,3.21205e+07,181.62
2.967e-08,75.9597,355630,1.62681e+13,4.25487e+09,1.6812e+19,2.94437e+07,166.485
2.97e-08,69.0545,323301,1.47892e+13,3.86808e+09,1.52836e+19,2.67671e+07,151.35
2.973e-08,62.1488,290970,1.33102e+13,3.48126e+09,1.37552e+19,2.40903e+07,136.215
2.976e-08,55.2436,258640,1.18314e+13,3.09446e+09,1.22269e+19,2.14137e+07,121.08
2.979e-08,48.3379,226309,1.03524e+13,2.70764e+09,1.06985e+19,1.87369e+07,105.945
2.982e-08,41.4323,193978,8.87344e+12,2.32082e+09,9.17009e+18,1.60601e+07,90.8093
2.985e-08,34.527,161649,7.39456e+12,1.93403e+09,7.64177e+18,1.33835e+07,75.6747
2.988e-08,27.6218,129320,5.91568e+12,1.54723e+09,6.11345e+18,1.07068e+07,60.5401
2.991e-08,20.7165,96991.1,4.43681e+12,1.16043e+09,4.58514e+18,8.03021e+06,45.4055
2.994e-08,13.8105,64658.2,2.95775e+12,7.73592e+08,3.05664e+18,5.35326e+06,30.2692
2.997e-08,6.90524,32329.1,1.47888e+12,3.86796e+08,1.52832e+18,2.67663e+06,15.1346
3e-08,0,0,0,0,0,0,0
