"arc_length","2","3","4","1","6","cb","5"
1.01e-07,7.00194e+17,2.85674e+17,3.87369e+16,6.14391e+20,7.90155e+15,2.37418e+21,7.5525e+15
1.015e-07,6.91526e+17,2.84484e+17,3.86892e+16,6.10613e+20,7.90833e+15,2.37342e+21,7.55652e+15
1.02e-07,6.83061e+17,2.83298e+17,3.864e+16,6.06884e+20,7.91475e+15,2.37259e+21,7.5602e+15
1.025e-07,6.74627e+17,2.82112e+17,3.85906e+16,6.03162e+20,7.92113e+15,2.37174e+21,7.56384e+15
1.03e-07,6.66401e+17,2.8093e+17,3.85398e+16,5.99492e+20,7.92714e+15,2.3708e+21,7.56713e+15
1.035e-07,6.58193e+17,2.79749e+17,3.84889e+16,5.95827e+20,7.93312e+15,2.36986e+21,7.57039e+15
1.04e-07,6.50198e+17,2.78572e+17,3.84365e+16,5.92215e+20,7.93873e+15,2.36883e+21,7.57329e+15
1.045e-07,6.42214e+17,2.77395e+17,3.8384e+16,5.88605e+20,7.94432e+15,2.36779e+21,7.57617e+15
1.05e-07,6.3444e+17,2.76224e+17,3.83301e+16,5.85049e+20,7.94954e+15,2.36667e+21,7.5787e+15
1.055e-07,6.26679e+17,2.75053e+17,3.82761e+16,5.81497e+20,7.95474e+15,2.36554e+21,7.5812e+15
1.06e-07,6.19112e+17,2.73887e+17,3.82208e+16,5.77994e+20,7.95958e+15,2.36433e+21,7.58337e+15
1.065e-07,6.11568e+17,2.72721e+17,3.81653e+16,5.74497e+20,7.96439e+15,2.36311e+21,7.5855e+15
1.07e-07,6.04204e+17,2.7156e+17,3.81086e+16,5.71047e+20,7.96887e+15,2.36182e+21,7.58732e+15
1.075e-07,5.9687e+17,2.704e+17,3.80518e+16,5.67605e+20,7.97329e+15,2.36051e+21,7.58909e+15
1.08e-07,5.89702e+17,2.69245e+17,3.79938e+16,5.64207e+20,7.97741e+15,2.35914e+21,7.59056e+15
1.085e-07,5.82572e+17,2.68091e+17,3.79355e+16,5.60819e+20,7.98146e+15,2.35775e+21,7.59197e+15
1.09e-07,5.75594e+17,2.66942e+17,3.78762e+16,5.57472e+20,7.98523e+15,2.3563e+21,7.59312e+15
1.095e-07,5.68663e+17,2.65794e+17,3.78167e+16,5.54137e+20,7.98892e+15,2.35482e+21,7.59418e+15
1.1e-07,5.6187e+17,2.64651e+17,3.77562e+16,5.50839e+20,7.99234e+15,2.35329e+21,7.59499e+15
1.105e-07,5.5513e+17,2.63509e+17,3.76953e+16,5.47556e+20,7.99566e+15,2.35174e+21,7.59571e+15
1.11e-07,5.48517e+17,2.62372e+17,3.76337e+16,5.44308e+20,7.99875e+15,2.35014e+21,7.5962e+15
1.115e-07,5.41964e+17,2.61237e+17,3.75716e+16,5.41076e+20,8.00172e+15,2.34851e+21,7.59658e+15
1.12e-07,5.35525e+17,2.60106e+17,3.75088e+16,5.37876e+20,8.00447e+15,2.34683e+21,7.59676e+15
1.125e-07,5.29152e+17,2.58977e+17,3.74456e+16,5.34695e+20,8.0071e+15,2.34512e+21,7.59681e+15
1.13e-07,5.22883e+17,2.57852e+17,3.73817e+16,5.31543e+20,8.00952e+15,2.34337e+21,7.59668e+15
1.135e-07,5.16686e+17,2.56731e+17,3.73173e+16,5.28411e+20,8.01181e+15,2.3416e+21,7.59641e+15
1.14e-07,5.10581e+17,2.55612e+17,3.72524e+16,5.25305e+20,8.01391e+15,2.33978e+21,7.59598e+15
1.145e-07,5.04555e+17,2.54497e+17,3.7187e+16,5.22222e+20,8.01586e+15,2.33793e+21,7.5954e+15
1.15e-07,4.9861e+17,2.53386e+17,3.7121e+16,5.19162e+20,8.01765e+15,2.33605e+21,7.59467e+15
1.155e-07,4.92748e+17,2.52278e+17,3.70545e+16,5.16127e+20,8.01928e+15,2.33413e+21,7.59378e+15
1.16e-07,4.86959e+17,2.51173e+17,3.69876e+16,5.13112e+20,8.02076e+15,2.33218e+21,7.59276e+15
1.165e-07,4.81258e+17,2.50072e+17,3.69202e+16,5.10124e+20,8.02207e+15,2.3302e+21,7.59157e+15
1.17e-07,4.7562e+17,2.48974e+17,3.68523e+16,5.07154e+20,8.02325e+15,2.32819e+21,7.59026e+15
1.175e-07,4.70073e+17,2.4788e+17,3.67839e+16,5.04211e+20,8.02424e+15,2.32614e+21,7.58878e+15
1.18e-07,4.64582e+17,2.46789e+17,3.67151e+16,5.01285e+20,8.02512e+15,2.32407e+21,7.5872e+15
1.185e-07,4.59187e+17,2.45703e+17,3.66458e+16,4.98388e+20,8.02581e+15,2.32196e+21,7.58543e+15
1.19e-07,4.53838e+17,2.44619e+17,3.65762e+16,4.95505e+20,8.0264e+15,2.31983e+21,7.58357e+15
1.195e-07,4.48589e+17,2.43539e+17,3.6506e+16,4.92653e+20,8.02679e+15,2.31765e+21,7.58153e+15
1.2e-07,4.43379e+17,2.42462e+17,3.64356e+16,4.89812e+20,8.02709e+15,2.31547e+21,7.5794e+15
1.205e-07,4.38272e+17,2.41391e+17,3.63645e+16,4.87003e+20,8.02718e+15,2.31324e+21,7.57708e+15
1.21e-07,4.33197e+17,2.4032e+17,3.62933e+16,4.84204e+20,8.02721e+15,2.31099e+21,7.5747e+15
1.215e-07,4.28228e+17,2.39256e+17,3.62215e+16,4.81438e+20,8.02701e+15,2.30871e+21,7.57211e+15
1.22e-07,4.23283e+17,2.38193e+17,3.61495e+16,4.7868e+20,8.02676e+15,2.30641e+21,7.56947e+15
1.225e-07,4.18448e+17,2.37137e+17,3.60769e+16,4.75956e+20,8.02628e+15,2.30407e+21,7.56661e+15
1.23e-07,4.13631e+17,2.36081e+17,3.60042e+16,4.73238e+20,8.02577e+15,2.30172e+21,7.56373e+15
1.235e-07,4.08925e+17,2.35032e+17,3.59309e+16,4.70556e+20,8.02501e+15,2.29932e+21,7.56062e+15
1.24e-07,4.04232e+17,2.33983e+17,3.58575e+16,4.67878e+20,8.02423e+15,2.29692e+21,7.55748e+15
1.245e-07,3.99652e+17,2.32942e+17,3.57835e+16,4.65237e+20,8.0232e+15,2.29448e+21,7.55412e+15
1.25e-07,3.95079e+17,2.31901e+17,3.57094e+16,4.62597e+20,8.02216e+15,2.29203e+21,7.55075e+15
1.255e-07,3.90622e+17,2.30867e+17,3.56348e+16,4.59996e+20,8.02087e+15,2.28953e+21,7.54715e+15
1.26e-07,3.8617e+17,2.29834e+17,3.55601e+16,4.57397e+20,8.01956e+15,2.28704e+21,7.54353e+15
1.265e-07,3.81826e+17,2.28807e+17,3.54848e+16,4.54834e+20,8.01802e+15,2.28449e+21,7.5397e+15
1.27e-07,3.77493e+17,2.27782e+17,3.54095e+16,4.52274e+20,8.01646e+15,2.28195e+21,7.53585e+15
1.275e-07,3.7326e+17,2.26763e+17,3.53336e+16,4.49747e+20,8.01468e+15,2.27936e+21,7.53179e+15
1.28e-07,3.69042e+17,2.25745e+17,3.52577e+16,4.47226e+20,8.01286e+15,2.27677e+21,7.5277e+15
1.285e-07,3.64915e+17,2.24733e+17,3.51813e+16,4.44736e+20,8.01084e+15,2.27414e+21,7.52343e+15
1.29e-07,3.60809e+17,2.23723e+17,3.51048e+16,4.42253e+20,8.00877e+15,2.2715e+21,7.51911e+15
1.295e-07,3.56787e+17,2.22719e+17,3.50279e+16,4.39799e+20,8.00652e+15,2.26883e+21,7.51463e+15
1.3e-07,3.52789e+17,2.21717e+17,3.49509e+16,4.37353e+20,8.00421e+15,2.26615e+21,7.51009e+15
1.305e-07,3.48868e+17,2.2072e+17,3.48735e+16,4.34934e+20,8.00172e+15,2.26344e+21,7.50539e+15
1.31e-07,3.44975e+17,2.19726e+17,3.4796e+16,4.32525e+20,7.99918e+15,2.26072e+21,7.50064e+15
1.315e-07,3.41153e+17,2.18736e+17,3.47182e+16,4.3014e+20,7.99647e+15,2.25797e+21,7.49574e+15
1.32e-07,3.37362e+17,2.1775e+17,3.46402e+16,4.27767e+20,7.99369e+15,2.25521e+21,7.49078e+15
1.325e-07,3.33636e+17,2.16768e+17,3.45619e+16,4.25417e+20,7.99076e+15,2.25242e+21,7.48568e+15
1.33e-07,3.29945e+17,2.15789e+17,3.44834e+16,4.23079e+20,7.98775e+15,2.24962e+21,7.48051e+15
1.335e-07,3.26311e+17,2.14815e+17,3.44047e+16,4.20763e+20,7.98461e+15,2.2468e+21,7.47521e+15
1.34e-07,3.22716e+17,2.13844e+17,3.43259e+16,4.1846e+20,7.98138e+15,2.24396e+21,7.46984e+15
1.345e-07,3.19174e+17,2.12877e+17,3.42468e+16,4.16176e+20,7.97803e+15,2.2411e+21,7.46436e+15
1.35e-07,3.15672e+17,2.11914e+17,3.41675e+16,4.13908e+20,7.97458e+15,2.23823e+21,7.45879e+15
1.355e-07,3.12217e+17,2.10955e+17,3.40881e+16,4.11656e+20,7.97103e+15,2.23533e+21,7.45312e+15
1.36e-07,3.08807e+17,2.09999e+17,3.40084e+16,4.09422e+20,7.96736e+15,2.23242e+21,7.44736e+15
1.365e-07,3.05438e+17,2.09048e+17,3.39286e+16,4.07202e+20,7.96361e+15,2.2295e+21,7.44151e+15
1.37e-07,3.02115e+17,2.081e+17,3.38487e+16,4.05e+20,7.95974e+15,2.22656e+21,7.43556e+15
1.375e-07,2.9883e+17,2.07156e+17,3.37685e+16,4.02812e+20,7.95578e+15,2.2236e+21,7.42953e+15
1.38e-07,2.95593e+17,2.06216e+17,3.36882e+16,4.00643e+20,7.95171e+15,2.22062e+21,7.4234e+15
1.385e-07,2.92388e+17,2.05279e+17,3.36078e+16,3.98486e+20,7.94756e+15,2.21764e+21,7.4172e+15
1.39e-07,2.89235e+17,2.04347e+17,3.35272e+16,3.96349e+20,7.94329e+15,2.21463e+21,7.41089e+15
1.395e-07,2.86109e+17,2.03418e+17,3.34465e+16,3.94222e+20,7.93895e+15,2.21162e+21,7.40452e+15
1.4e-07,2.83036e+17,2.02494e+17,3.33656e+16,3.92116e+20,7.93448e+15,2.20858e+21,7.39804e+15
1.405e-07,2.79987e+17,2.01572e+17,3.32847e+16,3.90019e+20,7.92996e+15,2.20554e+21,7.39151e+15
1.41e-07,2.76993e+17,2.00656e+17,3.32036e+16,3.87944e+20,7.9253e+15,2.20247e+21,7.38485e+15
1.415e-07,2.74018e+17,1.99741e+17,3.31224e+16,3.85876e+20,7.9206e+15,2.1994e+21,7.37816e+15
1.42e-07,2.71101e+17,1.98832e+17,3.3041e+16,3.83832e+20,7.91576e+15,2.19631e+21,7.37134e+15
1.425e-07,2.68198e+17,1.97925e+17,3.29596e+16,3.81793e+20,7.91088e+15,2.19321e+21,7.3645e+15
1.43e-07,2.65355e+17,1.97025e+17,3.2878e+16,3.79778e+20,7.90585e+15,2.19009e+21,7.35752e+15
1.435e-07,2.62523e+17,1.96125e+17,3.27964e+16,3.77768e+20,7.9008e+15,2.18697e+21,7.35052e+15
1.44e-07,2.59752e+17,1.95232e+17,3.27146e+16,3.75783e+20,7.8956e+15,2.18383e+21,7.34338e+15
1.445e-07,2.56989e+17,1.94339e+17,3.26328e+16,3.738e+20,7.89038e+15,2.18068e+21,7.33623e+15
1.45e-07,2.54288e+17,1.93454e+17,3.25508e+16,3.71844e+20,7.885e+15,2.17751e+21,7.32895e+15
1.455e-07,2.51591e+17,1.92569e+17,3.24689e+16,3.69889e+20,7.87962e+15,2.17434e+21,7.32165e+15
1.46e-07,2.48959e+17,1.91691e+17,3.23868e+16,3.67961e+20,7.87407e+15,2.17115e+21,7.31422e+15
1.465e-07,2.46329e+17,1.90813e+17,3.23046e+16,3.66034e+20,7.86852e+15,2.16796e+21,7.30678e+15
1.47e-07,2.4376e+17,1.89943e+17,3.22224e+16,3.64133e+20,7.86281e+15,2.16474e+21,7.2992e+15
1.475e-07,2.41197e+17,1.89073e+17,3.21401e+16,3.62233e+20,7.8571e+15,2.16153e+21,7.29162e+15
1.48e-07,2.3869e+17,1.8821e+17,3.20578e+16,3.60358e+20,7.85124e+15,2.15829e+21,7.28391e+15
1.485e-07,2.3619e+17,1.87347e+17,3.19754e+16,3.58486e+20,7.84536e+15,2.15506e+21,7.27618e+15
1.49e-07,2.33743e+17,1.86491e+17,3.18929e+16,3.56637e+20,7.83935e+15,2.15181e+21,7.26834e+15
1.495e-07,2.31306e+17,1.85637e+17,3.18105e+16,3.54792e+20,7.83331e+15,2.14855e+21,7.26048e+15
1.5e-07,2.28917e+17,1.84788e+17,3.17279e+16,3.52968e+20,7.82715e+15,2.14528e+21,7.25251e+15
1.505e-07,2.2654e+17,1.83941e+17,3.16454e+16,3.5115e+20,7.82096e+15,2.142e+21,7.24452e+15
1.51e-07,2.24208e+17,1.83099e+17,3.15628e+16,3.49351e+20,7.81466e+15,2.13871e+21,7.23643e+15
1.515e-07,2.21891e+17,1.82259e+17,3.14801e+16,3.47559e+20,7.80832e+15,2.13542e+21,7.2283e+15
1.52e-07,2.19614e+17,1.81425e+17,3.13975e+16,3.45784e+20,7.80188e+15,2.13211e+21,7.22009e+15
1.525e-07,2.17353e+17,1.80592e+17,3.13148e+16,3.44017e+20,7.79539e+15,2.1288e+21,7.21184e+15
1.53e-07,2.1513e+17,1.79765e+17,3.12321e+16,3.42267e+20,7.78881e+15,2.12547e+21,7.20351e+15
1.535e-07,2.12926e+17,1.7894e+17,3.11493e+16,3.40525e+20,7.78218e+15,2.12215e+21,7.19514e+15
1.54e-07,2.10755e+17,1.78119e+17,3.10666e+16,3.38799e+20,7.77547e+15,2.11881e+21,7.1867e+15
1.545e-07,2.08604e+17,1.77302e+17,3.09839e+16,3.37081e+20,7.7687e+15,2.11546e+21,7.17821e+15
1.55e-07,2.06484e+17,1.76488e+17,3.09011e+16,3.35378e+20,7.76185e+15,2.11211e+21,7.16965e+15
1.555e-07,2.04387e+17,1.75678e+17,3.08183e+16,3.33686e+20,7.75495e+15,2.10875e+21,7.16105e+15
1.56e-07,2.02316e+17,1.74872e+17,3.07356e+16,3.32005e+20,7.74798e+15,2.10538e+21,7.15238e+15
1.565e-07,2.0027e+17,1.74069e+17,3.06528e+16,3.30336e+20,7.74094e+15,2.10201e+21,7.14367e+15
1.57e-07,1.98248e+17,1.73269e+17,3.05701e+16,3.28679e+20,7.73384e+15,2.09863e+21,7.1349e+15
1.575e-07,1.96251e+17,1.72473e+17,3.04874e+16,3.27034e+20,7.72668e+15,2.09524e+21,7.12607e+15
1.58e-07,1.94276e+17,1.71681e+17,3.04046e+16,3.25398e+20,7.71946e+15,2.09184e+21,7.1172e+15
1.585e-07,1.92328e+17,1.70892e+17,3.03219e+16,3.23776e+20,7.71217e+15,2.08844e+21,7.10827e+15
1.59e-07,1.90399e+17,1.70106e+17,3.02393e+16,3.22163e+20,7.70483e+15,2.08504e+21,7.0993e+15
1.595e-07,1.88498e+17,1.69325e+17,3.01566e+16,3.20563e+20,7.69742e+15,2.08163e+21,7.09026e+15
1.6e-07,1.86613e+17,1.68546e+17,3.0074e+16,3.18971e+20,7.68996e+15,2.07821e+21,7.08119e+15
1.605e-07,1.84758e+17,1.67771e+17,2.99914e+16,3.17394e+20,7.68243e+15,2.07478e+21,7.07206e+15
1.61e-07,1.82917e+17,1.66999e+17,2.99088e+16,3.15823e+20,7.67486e+15,2.07136e+21,7.0629e+15
1.615e-07,1.81107e+17,1.66232e+17,2.98262e+16,3.14268e+20,7.66721e+15,2.06792e+21,7.05367e+15
1.62e-07,1.79307e+17,1.65466e+17,2.97437e+16,3.12718e+20,7.65953e+15,2.06448e+21,7.04441e+15
1.625e-07,1.77541e+17,1.64706e+17,2.96613e+16,3.11185e+20,7.65177e+15,2.06104e+21,7.03509e+15
1.63e-07,1.75783e+17,1.63947e+17,2.95788e+16,3.09655e+20,7.64398e+15,2.05759e+21,7.02575e+15
1.635e-07,1.74058e+17,1.63194e+17,2.94965e+16,3.08143e+20,7.63611e+15,2.05414e+21,7.01634e+15
1.64e-07,1.7234e+17,1.62442e+17,2.94141e+16,3.06634e+20,7.62822e+15,2.05068e+21,7.00691e+15
1.645e-07,1.70657e+17,1.61695e+17,2.93318e+16,3.05142e+20,7.62024e+15,2.04722e+21,6.99741e+15
1.65e-07,1.68978e+17,1.6095e+17,2.92496e+16,3.03653e+20,7.61224e+15,2.04375e+21,6.9879e+15
1.655e-07,1.67335e+17,1.6021e+17,2.91674e+16,3.02182e+20,7.60416e+15,2.04028e+21,6.97831e+15
1.66e-07,1.65694e+17,1.59471e+17,2.90853e+16,3.00713e+20,7.59607e+15,2.03681e+21,6.96872e+15
1.665e-07,1.64089e+17,1.58738e+17,2.90033e+16,2.99262e+20,7.58788e+15,2.03333e+21,6.95905e+15
1.67e-07,1.62486e+17,1.58006e+17,2.89212e+16,2.97812e+20,7.57969e+15,2.02985e+21,6.94938e+15
1.675e-07,1.60919e+17,1.57279e+17,2.88393e+16,2.96381e+20,7.5714e+15,2.02636e+21,6.93963e+15
1.68e-07,1.59354e+17,1.56554e+17,2.87574e+16,2.94951e+20,7.56311e+15,2.02288e+21,6.92988e+15
1.685e-07,1.57822e+17,1.55834e+17,2.86757e+16,2.93539e+20,7.55474e+15,2.01939e+21,6.92006e+15
1.69e-07,1.56294e+17,1.55115e+17,2.85939e+16,2.92128e+20,7.54635e+15,2.01589e+21,6.91023e+15
1.695e-07,1.54796e+17,1.54402e+17,2.85123e+16,2.90734e+20,7.53788e+15,2.0124e+21,6.90034e+15
1.7e-07,1.53304e+17,1.53689e+17,2.84307e+16,2.89343e+20,7.5294e+15,2.0089e+21,6.89044e+15
1.705e-07,1.51839e+17,1.52982e+17,2.83492e+16,2.87967e+20,7.52085e+15,2.00539e+21,6.88047e+15
1.71e-07,1.50382e+17,1.52277e+17,2.82678e+16,2.86594e+20,7.51228e+15,2.00189e+21,6.8705e+15
1.715e-07,1.4895e+17,1.51576e+17,2.81864e+16,2.85236e+20,7.50364e+15,1.99838e+21,6.86047e+15
1.72e-07,1.47526e+17,1.50877e+17,2.81052e+16,2.83882e+20,7.49498e+15,1.99487e+21,6.85043e+15
1.725e-07,1.46127e+17,1.50182e+17,2.8024e+16,2.82542e+20,7.48626e+15,1.99136e+21,6.84034e+15
1.73e-07,1.44736e+17,1.4949e+17,2.79429e+16,2.81206e+20,7.47751e+15,1.98785e+21,6.83023e+15
1.735e-07,1.43367e+17,1.48801e+17,2.78619e+16,2.79883e+20,7.46871e+15,1.98433e+21,6.82007e+15
1.74e-07,1.42009e+17,1.48115e+17,2.7781e+16,2.78566e+20,7.45988e+15,1.98082e+21,6.8099e+15
1.745e-07,1.4067e+17,1.47433e+17,2.77002e+16,2.77259e+20,7.451e+15,1.9773e+21,6.79968e+15
1.75e-07,1.39343e+17,1.46753e+17,2.76195e+16,2.75959e+20,7.44209e+15,1.97378e+21,6.78945e+15
1.755e-07,1.38034e+17,1.46077e+17,2.75389e+16,2.7467e+20,7.43313e+15,1.97026e+21,6.77917e+15
1.76e-07,1.36737e+17,1.45403e+17,2.74583e+16,2.73387e+20,7.42415e+15,1.96674e+21,6.76888e+15
1.765e-07,1.35457e+17,1.44733e+17,2.73779e+16,2.72114e+20,7.41512e+15,1.96321e+21,6.75855e+15
1.77e-07,1.3419e+17,1.44066e+17,2.72976e+16,2.70849e+20,7.40605e+15,1.95969e+21,6.74819e+15
1.775e-07,1.32938e+17,1.43402e+17,2.72174e+16,2.69592e+20,7.39695e+15,1.95616e+21,6.73781e+15
1.78e-07,1.317e+17,1.42741e+17,2.71373e+16,2.68344e+20,7.38781e+15,1.95263e+21,6.7274e+15
1.785e-07,1.30474e+17,1.42083e+17,2.70573e+16,2.67103e+20,7.37864e+15,1.94911e+21,6.71696e+15
1.79e-07,1.29265e+17,1.41428e+17,2.69774e+16,2.65871e+20,7.36943e+15,1.94558e+21,6.7065e+15
1.795e-07,1.28066e+17,1.40776e+17,2.68976e+16,2.64646e+20,7.36019e+15,1.94205e+21,6.69601e+15
1.8e-07,1.26884e+17,1.40128e+17,2.68179e+16,2.63431e+20,7.35091e+15,1.93852e+21,6.6855e+15
1.805e-07,1.25711e+17,1.39481e+17,2.67383e+16,2.62221e+20,7.3416e+15,1.93499e+21,6.67496e+15
1.81e-07,1.24556e+17,1.38839e+17,2.66589e+16,2.61022e+20,7.33226e+15,1.93146e+21,6.6644e+15
1.815e-07,1.23409e+17,1.38198e+17,2.65796e+16,2.59827e+20,7.32289e+15,1.92793e+21,6.65382e+15
1.82e-07,1.22279e+17,1.37562e+17,2.65004e+16,2.58644e+20,7.31348e+15,1.9244e+21,6.64321e+15
1.825e-07,1.21157e+17,1.36927e+17,2.64212e+16,2.57464e+20,7.30404e+15,1.92087e+21,6.63258e+15
1.83e-07,1.20053e+17,1.36297e+17,2.63423e+16,2.56296e+20,7.29457e+15,1.91734e+21,6.62192e+15
1.835e-07,1.18954e+17,1.35668e+17,2.62634e+16,2.55132e+20,7.28508e+15,1.91381e+21,6.61125e+15
1.84e-07,1.17875e+17,1.35043e+17,2.61847e+16,2.53979e+20,7.27554e+15,1.91028e+21,6.60055e+15
1.845e-07,1.168e+17,1.3442e+17,2.6106e+16,2.52829e+20,7.26599e+15,1.90676e+21,6.58984e+15
1.85e-07,1.15745e+17,1.33801e+17,2.60276e+16,2.51691e+20,7.25639e+15,1.90323e+21,6.5791e+15
1.855e-07,1.14693e+17,1.33184e+17,2.59492e+16,2.50556e+20,7.24679e+15,1.8997e+21,6.56835e+15
1.86e-07,1.13661e+17,1.32571e+17,2.5871e+16,2.49433e+20,7.23714e+15,1.89617e+21,6.55757e+15
1.865e-07,1.12632e+17,1.31959e+17,2.57928e+16,2.48311e+20,7.22748e+15,1.89265e+21,6.54678e+15
1.87e-07,1.11623e+17,1.31352e+17,2.57149e+16,2.47203e+20,7.21777e+15,1.88912e+21,6.53596e+15
1.875e-07,1.10615e+17,1.30745e+17,2.5637e+16,2.46096e+20,7.20805e+15,1.88559e+21,6.52514e+15
1.88e-07,1.09629e+17,1.30144e+17,2.55594e+16,2.45002e+20,7.19829e+15,1.88207e+21,6.51428e+15
1.885e-07,1.08643e+17,1.29543e+17,2.54817e+16,2.43909e+20,7.18852e+15,1.87855e+21,6.50342e+15
1.89e-07,1.07678e+17,1.28947e+17,2.54043e+16,2.42828e+20,7.17871e+15,1.87503e+21,6.49253e+15
1.895e-07,1.06714e+17,1.28352e+17,2.5327e+16,2.41749e+20,7.1689e+15,1.87151e+21,6.48164e+15
1.9e-07,1.05768e+17,1.27762e+17,2.52499e+16,2.40682e+20,7.15904e+15,1.86799e+21,6.47072e+15
1.905e-07,1.04826e+17,1.27172e+17,2.51728e+16,2.39617e+20,7.14917e+15,1.86447e+21,6.45979e+15
1.91e-07,1.039e+17,1.26587e+17,2.50959e+16,2.38563e+20,7.13926e+15,1.86095e+21,6.44884e+15
1.915e-07,1.02978e+17,1.26003e+17,2.50191e+16,2.37511e+20,7.12935e+15,1.85744e+21,6.43788e+15
1.92e-07,1.02072e+17,1.25424e+17,2.49425e+16,2.3647e+20,7.1194e+15,1.85393e+21,6.4269e+15
1.925e-07,1.0117e+17,1.24845e+17,2.4866e+16,2.35432e+20,7.10943e+15,1.85041e+21,6.41592e+15
1.93e-07,1.00283e+17,1.24271e+17,2.47897e+16,2.34404e+20,7.09944e+15,1.8469e+21,6.40491e+15
1.935e-07,9.94005e+16,1.23698e+17,2.47135e+16,2.33379e+20,7.08944e+15,1.8434e+21,6.3939e+15
1.94e-07,9.85315e+16,1.23129e+17,2.46375e+16,2.32363e+20,7.0794e+15,1.83989e+21,6.38286e+15
1.945e-07,9.76684e+16,1.22562e+17,2.45616e+16,2.31352e+20,7.06935e+15,1.83638e+21,6.37182e+15
1.95e-07,9.68173e+16,1.21998e+17,2.44858e+16,2.30348e+20,7.05928e+15,1.83288e+21,6.36077e+15
1.955e-07,9.59729e+16,1.21436e+17,2.44102e+16,2.29349e+20,7.04919e+15,1.82938e+21,6.3497e+15
1.96e-07,9.51394e+16,1.20877e+17,2.43347e+16,2.28358e+20,7.03907e+15,1.82588e+21,6.33862e+15
1.965e-07,9.43131e+16,1.2032e+17,2.42594e+16,2.27372e+20,7.02894e+15,1.82239e+21,6.32753e+15
1.97e-07,9.34968e+16,1.19766e+17,2.41843e+16,2.26392e+20,7.01879e+15,1.81889e+21,6.31643e+15
1.975e-07,9.26883e+16,1.19215e+17,2.41092e+16,2.25419e+20,7.00862e+15,1.8154e+21,6.30532e+15
1.98e-07,9.18886e+16,1.18666e+17,2.40344e+16,2.24451e+20,6.99844e+15,1.81191e+21,6.2942e+15
1.985e-07,9.10974e+16,1.1812e+17,2.39596e+16,2.2349e+20,6.98823e+15,1.80843e+21,6.28307e+15
1.99e-07,9.03141e+16,1.17576e+17,2.38851e+16,2.22534e+20,6.97801e+15,1.80494e+21,6.27193e+15
1.995e-07,8.95398e+16,1.17035e+17,2.38107e+16,2.21584e+20,6.96777e+15,1.80146e+21,6.26078e+15
2e-07,8.87724e+16,1.16496e+17,2.37364e+16,2.2064e+20,6.95752e+15,1.79798e+21,6.24962e+15
