"arc_length","4","5","cb","2","3","6","1"
2.4e-08,2.12697e+12,8.12713e+09,1.22972e+13,2.44158e+17,9.58277e+14,4.68937e+08,2.84528e+20
2.403e-08,2.11661e+12,8.08763e+09,1.21818e+13,2.42845e+17,9.53566e+14,4.66661e+08,2.83106e+20
2.406e-08,2.10625e+12,8.04814e+09,1.20664e+13,2.41531e+17,9.48857e+14,4.64385e+08,2.81683e+20
2.409e-08,2.09589e+12,8.00865e+09,1.1951e+13,2.40218e+17,9.44146e+14,4.62109e+08,2.80261e+20
2.412e-08,2.08554e+12,7.96916e+09,1.18356e+13,2.38905e+17,9.39436e+14,4.59833e+08,2.78838e+20
2.415e-08,2.07518e+12,7.92967e+09,1.17202e+13,2.37591e+17,9.34726e+14,4.57557e+08,2.77416e+20
2.418e-08,2.06482e+12,7.89018e+09,1.16048e+13,2.36278e+17,9.30016e+14,4.5528e+08,2.75993e+20
2.421e-08,2.05446e+12,7.85069e+09,1.14894e+13,2.34964e+17,9.25306e+14,4.53004e+08,2.74571e+20
2.424e-08,2.0441e+12,7.8112e+09,1.1374e+13,2.33651e+17,9.20596e+14,4.50728e+08,2.73148e+20
2.427e-08,2.03374e+12,7.7717e+09,1.12586e+13,2.32338e+17,9.15886e+14,4.48452e+08,2.71726e+20
2.43e-08,2.02338e+12,7.73221e+09,1.11432e+13,2.31024e+17,9.11176e+14,4.46176e+08,2.70303e+20
2.433e-08,2.01302e+12,7.69272e+09,1.10278e+13,2.29711e+17,9.06466e+14,4.43899e+08,2.68881e+20
2.436e-08,2.00266e+12,7.65323e+09,1.09124e+13,2.28397e+17,9.01756e+14,4.41623e+08,2.67458e+20
2.439e-08,1.9923e+12,7.61374e+09,1.0797e+13,2.27084e+17,8.97045e+14,4.39347e+08,2.66035e+20
2.442e-08,1.98194e+12,7.57425e+09,1.06816e+13,2.25771e+17,8.92335e+14,4.37071e+08,2.64613e+20
2.445e-08,1.97159e+12,7.53476e+09,1.05662e+13,2.24457e+17,8.87625e+14,4.34795e+08,2.6319e+20
2.448e-08,1.96123e+12,7.49527e+09,1.04508e+13,2.23144e+17,8.82915e+14,4.32519e+08,2.61768e+20
2.451e-08,1.95087e+12,7.45577e+09,1.03354e+13,2.2183e+17,8.78205e+14,4.30242e+08,2.60345e+20
2.454e-08,1.94051e+12,7.41628e+09,1.022e+13,2.20517e+17,8.73495e+14,4.27966e+08,2.58923e+20
2.457e-08,1.93015e+12,7.37679e+09,1.01046e+13,2.19204e+17,8.68785e+14,4.2569e+08,2.575e+20
2.46e-08,1.91979e+12,7.3373e+09,9.98916e+12,2.1789e+17,8.64075e+14,4.23414e+08,2.56078e+20
2.463e-08,1.90932e+12,7.29734e+09,9.88513e+12,2.16601e+17,8.5933e+14,4.2111e+08,2.54655e+20
2.466e-08,1.89885e+12,7.25739e+09,9.7811e+12,2.15312e+17,8.54585e+14,4.18806e+08,2.53233e+20
2.469e-08,1.88837e+12,7.21743e+09,9.67708e+12,2.14022e+17,8.4984e+14,4.16502e+08,2.5181e+20
2.472e-08,1.8779e+12,7.17747e+09,9.57305e+12,2.12733e+17,8.45095e+14,4.14198e+08,2.50388e+20
2.475e-08,1.86743e+12,7.13751e+09,9.46903e+12,2.11444e+17,8.40349e+14,4.11894e+08,2.48965e+20
2.478e-08,1.85696e+12,7.09755e+09,9.365e+12,2.10155e+17,8.35604e+14,4.09591e+08,2.47543e+20
2.481e-08,1.84648e+12,7.0576e+09,9.26097e+12,2.08865e+17,8.30859e+14,4.07287e+08,2.4612e+20
2.484e-08,1.83601e+12,7.01764e+09,9.15695e+12,2.07576e+17,8.26114e+14,4.04983e+08,2.44697e+20
2.487e-08,1.82554e+12,6.97768e+09,9.05292e+12,2.06287e+17,8.21369e+14,4.02679e+08,2.43275e+20
2.49e-08,1.81507e+12,6.93772e+09,8.9489e+12,2.04997e+17,8.16624e+14,4.00375e+08,2.41852e+20
2.493e-08,1.80459e+12,6.89776e+09,8.84487e+12,2.03708e+17,8.11879e+14,3.98071e+08,2.4043e+20
2.496e-08,1.79412e+12,6.85781e+09,8.74085e+12,2.02419e+17,8.07134e+14,3.95767e+08,2.39007e+20
2.499e-08,1.78365e+12,6.81785e+09,8.63682e+12,2.0113e+17,8.02389e+14,3.93463e+08,2.37585e+20
2.502e-08,1.77318e+12,6.77789e+09,8.5328e+12,1.9984e+17,7.97644e+14,3.91159e+08,2.36162e+20
2.505e-08,1.7627e+12,6.73793e+09,8.42877e+12,1.98551e+17,7.92899e+14,3.88855e+08,2.34739e+20
2.508e-08,1.75223e+12,6.69798e+09,8.32475e+12,1.97262e+17,7.88154e+14,3.86552e+08,2.33317e+20
2.511e-08,1.74176e+12,6.65802e+09,8.22072e+12,1.95972e+17,7.83409e+14,3.84248e+08,2.31894e+20
2.514e-08,1.73129e+12,6.61806e+09,8.1167e+12,1.94683e+17,7.78664e+14,3.81944e+08,2.30472e+20
2.517e-08,1.72081e+12,6.5781e+09,8.01267e+12,1.93394e+17,7.73919e+14,3.7964e+08,2.29049e+20
2.52e-08,1.71034e+12,6.53815e+09,7.90865e+12,1.92105e+17,7.69174e+14,3.77336e+08,2.27627e+20
2.523e-08,1.69978e+12,6.49782e+09,7.81633e+12,1.90839e+17,7.64402e+14,3.7501e+08,2.26204e+20
2.526e-08,1.68922e+12,6.4575e+09,7.724e+12,1.89574e+17,7.5963e+14,3.72685e+08,2.24782e+20
2.529e-08,1.67866e+12,6.41717e+09,7.63168e+12,1.88308e+17,7.54858e+14,3.70359e+08,2.23359e+20
2.532e-08,1.6681e+12,6.37685e+09,7.53936e+12,1.87043e+17,7.50087e+14,3.68033e+08,2.21936e+20
2.535e-08,1.65754e+12,6.33653e+09,7.44703e+12,1.85777e+17,7.45315e+14,3.65707e+08,2.20514e+20
2.538e-08,1.64698e+12,6.2962e+09,7.35471e+12,1.84512e+17,7.40544e+14,3.63382e+08,2.19091e+20
2.541e-08,1.63642e+12,6.25588e+09,7.26239e+12,1.83246e+17,7.35772e+14,3.61056e+08,2.17669e+20
2.544e-08,1.62586e+12,6.21556e+09,7.17007e+12,1.81981e+17,7.31e+14,3.5873e+08,2.16246e+20
2.547e-08,1.61529e+12,6.17523e+09,7.07774e+12,1.80715e+17,7.26228e+14,3.56405e+08,2.14823e+20
2.55e-08,1.60473e+12,6.13491e+09,6.98542e+12,1.7945e+17,7.21457e+14,3.54079e+08,2.13401e+20
2.553e-08,1.59417e+12,6.09458e+09,6.8931e+12,1.78185e+17,7.16685e+14,3.51753e+08,2.11978e+20
2.556e-08,1.58361e+12,6.05426e+09,6.80078e+12,1.76919e+17,7.11914e+14,3.49428e+08,2.10556e+20
2.559e-08,1.57305e+12,6.01394e+09,6.70845e+12,1.75654e+17,7.07142e+14,3.47102e+08,2.09133e+20
2.562e-08,1.56249e+12,5.97362e+09,6.61613e+12,1.74388e+17,7.0237e+14,3.44776e+08,2.07711e+20
2.565e-08,1.55193e+12,5.93329e+09,6.5238e+12,1.73123e+17,6.97598e+14,3.4245e+08,2.06288e+20
2.568e-08,1.54137e+12,5.89297e+09,6.43148e+12,1.71857e+17,6.92827e+14,3.40125e+08,2.04865e+20
2.571e-08,1.53081e+12,5.85264e+09,6.33916e+12,1.70592e+17,6.88055e+14,3.37799e+08,2.03443e+20
2.574e-08,1.52025e+12,5.81232e+09,6.24684e+12,1.69326e+17,6.83283e+14,3.35473e+08,2.0202e+20
2.577e-08,1.50969e+12,5.772e+09,6.15451e+12,1.68061e+17,6.78512e+14,3.33147e+08,2.00598e+20
2.58e-08,1.49912e+12,5.73167e+09,6.06219e+12,1.66795e+17,6.7374e+14,3.30822e+08,1.99175e+20
2.583e-08,1.4885e+12,5.69107e+09,5.98182e+12,1.65553e+17,6.68949e+14,3.28479e+08,1.97752e+20
2.586e-08,1.47787e+12,5.65047e+09,5.90146e+12,1.6431e+17,6.64158e+14,3.26137e+08,1.9633e+20
2.589e-08,1.46724e+12,5.60987e+09,5.82109e+12,1.63068e+17,6.59367e+14,3.23795e+08,1.94907e+20
2.592e-08,1.45661e+12,5.56927e+09,5.74073e+12,1.61825e+17,6.54576e+14,3.21453e+08,1.93485e+20
2.595e-08,1.44599e+12,5.52867e+09,5.66036e+12,1.60583e+17,6.49784e+14,3.1911e+08,1.92062e+20
2.598e-08,1.43536e+12,5.48807e+09,5.58e+12,1.5934e+17,6.44993e+14,3.16768e+08,1.90639e+20
2.601e-08,1.42473e+12,5.44747e+09,5.49963e+12,1.58098e+17,6.40202e+14,3.14426e+08,1.89217e+20
2.604e-08,1.4141e+12,5.40687e+09,5.41927e+12,1.56855e+17,6.35411e+14,3.12083e+08,1.87794e+20
2.607e-08,1.40348e+12,5.36627e+09,5.3389e+12,1.55613e+17,6.3062e+14,3.09741e+08,1.86372e+20
2.61e-08,1.39285e+12,5.32567e+09,5.25854e+12,1.5437e+17,6.25829e+14,3.07399e+08,1.84949e+20
2.613e-08,1.38222e+12,5.28507e+09,5.17817e+12,1.53127e+17,6.21038e+14,3.05057e+08,1.83526e+20
2.616e-08,1.37159e+12,5.24447e+09,5.09781e+12,1.51885e+17,6.16247e+14,3.02714e+08,1.82104e+20
2.619e-08,1.36097e+12,5.20387e+09,5.01744e+12,1.50642e+17,6.11456e+14,3.00372e+08,1.80681e+20
2.622e-08,1.35034e+12,5.16327e+09,4.93707e+12,1.494e+17,6.06665e+14,2.9803e+08,1.79259e+20
2.625e-08,1.33971e+12,5.12267e+09,4.85671e+12,1.48157e+17,6.01873e+14,2.95687e+08,1.77836e+20
2.628e-08,1.32908e+12,5.08207e+09,4.77634e+12,1.46915e+17,5.97082e+14,2.93345e+08,1.76413e+20
2.631e-08,1.31846e+12,5.04147e+09,4.69598e+12,1.45672e+17,5.92291e+14,2.91003e+08,1.74991e+20
2.634e-08,1.30783e+12,5.00087e+09,4.61561e+12,1.4443e+17,5.875e+14,2.88661e+08,1.73568e+20
2.637e-08,1.2972e+12,4.96027e+09,4.53525e+12,1.43187e+17,5.82709e+14,2.86318e+08,1.72145e+20
2.64e-08,1.28657e+12,4.91967e+09,4.45488e+12,1.41945e+17,5.77918e+14,2.83976e+08,1.70723e+20
2.643e-08,1.2759e+12,4.87887e+09,4.38666e+12,1.40724e+17,5.73113e+14,2.81622e+08,1.693e+20
2.646e-08,1.26522e+12,4.83807e+09,4.31844e+12,1.39503e+17,5.68309e+14,2.79267e+08,1.67878e+20
2.649e-08,1.25455e+12,4.79726e+09,4.25022e+12,1.38281e+17,5.63504e+14,2.76913e+08,1.66455e+20
2.652e-08,1.24387e+12,4.75647e+09,4.182e+12,1.3706e+17,5.587e+14,2.74559e+08,1.65032e+20
2.655e-08,1.2332e+12,4.71566e+09,4.11378e+12,1.35839e+17,5.53895e+14,2.72204e+08,1.6361e+20
2.658e-08,1.22252e+12,4.67487e+09,4.04556e+12,1.34618e+17,5.49091e+14,2.6985e+08,1.62187e+20
2.661e-08,1.21185e+12,4.63406e+09,3.97733e+12,1.33397e+17,5.44286e+14,2.67495e+08,1.60764e+20
2.664e-08,1.20117e+12,4.59326e+09,3.90912e+12,1.32176e+17,5.39481e+14,2.65141e+08,1.59342e+20
2.667e-08,1.1905e+12,4.55246e+09,3.84089e+12,1.30955e+17,5.34677e+14,2.62787e+08,1.57919e+20
2.67e-08,1.17982e+12,4.51166e+09,3.77267e+12,1.29734e+17,5.29872e+14,2.60432e+08,1.56496e+20
2.673e-08,1.16914e+12,4.47086e+09,3.70445e+12,1.28513e+17,5.25068e+14,2.58078e+08,1.55074e+20
2.676e-08,1.15847e+12,4.43006e+09,3.63623e+12,1.27292e+17,5.20263e+14,2.55724e+08,1.53651e+20
2.679e-08,1.14779e+12,4.38926e+09,3.56801e+12,1.26071e+17,5.15459e+14,2.53369e+08,1.52228e+20
2.682e-08,1.13712e+12,4.34846e+09,3.49979e+12,1.2485e+17,5.10654e+14,2.51015e+08,1.50806e+20
2.685e-08,1.12644e+12,4.30766e+09,3.43157e+12,1.23629e+17,5.05849e+14,2.48661e+08,1.49383e+20
2.688e-08,1.11577e+12,4.26686e+09,3.36335e+12,1.22408e+17,5.01045e+14,2.46306e+08,1.47961e+20
2.691e-08,1.10509e+12,4.22606e+09,3.29513e+12,1.21187e+17,4.9624e+14,2.43952e+08,1.46538e+20
2.694e-08,1.09442e+12,4.18526e+09,3.22691e+12,1.19965e+17,4.91436e+14,2.41598e+08,1.45115e+20
2.697e-08,1.08374e+12,4.14446e+09,3.15868e+12,1.18744e+17,4.86631e+14,2.39243e+08,1.43693e+20
2.7e-08,1.07307e+12,4.10366e+09,3.09047e+12,1.17523e+17,4.81827e+14,2.36889e+08,1.4227e+20
2.703e-08,1.06236e+12,4.06272e+09,3.03453e+12,1.16322e+17,4.77014e+14,2.34526e+08,1.40847e+20
2.706e-08,1.05165e+12,4.02179e+09,2.97861e+12,1.1512e+17,4.72201e+14,2.32164e+08,1.39425e+20
2.709e-08,1.04094e+12,3.98085e+09,2.92267e+12,1.13918e+17,4.67387e+14,2.29801e+08,1.38002e+20
2.712e-08,1.03024e+12,3.93992e+09,2.86675e+12,1.12717e+17,4.62574e+14,2.27439e+08,1.36579e+20
2.715e-08,1.01953e+12,3.89898e+09,2.81081e+12,1.11515e+17,4.57761e+14,2.25076e+08,1.35157e+20
2.718e-08,1.00882e+12,3.85804e+09,2.75489e+12,1.10313e+17,4.52948e+14,2.22713e+08,1.33734e+20
2.721e-08,9.98114e+11,3.81711e+09,2.69895e+12,1.09112e+17,4.48135e+14,2.20351e+08,1.32311e+20
2.724e-08,9.87407e+11,3.77617e+09,2.64303e+12,1.0791e+17,4.43322e+14,2.17988e+08,1.30889e+20
2.727e-08,9.76699e+11,3.73524e+09,2.58709e+12,1.06708e+17,4.38509e+14,2.15626e+08,1.29466e+20
2.73e-08,9.65992e+11,3.6943e+09,2.53117e+12,1.05507e+17,4.33696e+14,2.13263e+08,1.28043e+20
2.733e-08,9.55284e+11,3.65336e+09,2.47523e+12,1.04305e+17,4.28882e+14,2.109e+08,1.26621e+20
2.736e-08,9.44577e+11,3.61243e+09,2.41931e+12,1.03104e+17,4.24069e+14,2.08538e+08,1.25198e+20
2.739e-08,9.33869e+11,3.57149e+09,2.36337e+12,1.01902e+17,4.19256e+14,2.06175e+08,1.23775e+20
2.742e-08,9.23162e+11,3.53056e+09,2.30745e+12,1.007e+17,4.14443e+14,2.03813e+08,1.22353e+20
2.745e-08,9.12454e+11,3.48962e+09,2.25151e+12,9.94986e+16,4.0963e+14,2.0145e+08,1.2093e+20
2.748e-08,9.01747e+11,3.44869e+09,2.19559e+12,9.8297e+16,4.04817e+14,1.99087e+08,1.19507e+20
2.751e-08,8.91039e+11,3.40775e+09,2.13965e+12,9.70953e+16,4.00004e+14,1.96725e+08,1.18085e+20
2.754e-08,8.80332e+11,3.36681e+09,2.08373e+12,9.58937e+16,3.95191e+14,1.94362e+08,1.16662e+20
2.757e-08,8.69624e+11,3.32588e+09,2.02779e+12,9.4692e+16,3.90378e+14,1.92e+08,1.15239e+20
2.76e-08,8.58917e+11,3.28494e+09,1.97187e+12,9.34904e+16,3.85565e+14,1.89637e+08,1.13817e+20
2.763e-08,8.4819e+11,3.24392e+09,1.92827e+12,9.23055e+16,3.80747e+14,1.87269e+08,1.12394e+20
2.766e-08,8.37463e+11,3.2029e+09,1.88468e+12,9.11206e+16,3.75929e+14,1.84902e+08,1.10971e+20
2.769e-08,8.26736e+11,3.16188e+09,1.84109e+12,8.99357e+16,3.71111e+14,1.82534e+08,1.09549e+20
2.772e-08,8.16009e+11,3.12086e+09,1.7975e+12,8.87509e+16,3.66293e+14,1.80166e+08,1.08126e+20
2.775e-08,8.05282e+11,3.07984e+09,1.75391e+12,8.7566e+16,3.61475e+14,1.77798e+08,1.06703e+20
2.778e-08,7.94555e+11,3.03883e+09,1.71032e+12,8.63811e+16,3.56657e+14,1.75431e+08,1.05281e+20
2.781e-08,7.83828e+11,2.99781e+09,1.66673e+12,8.51962e+16,3.51839e+14,1.73063e+08,1.03858e+20
2.784e-08,7.73101e+11,2.95679e+09,1.62314e+12,8.40114e+16,3.47022e+14,1.70695e+08,1.02435e+20
2.787e-08,7.62374e+11,2.91577e+09,1.57955e+12,8.28265e+16,3.42203e+14,1.68327e+08,1.01012e+20
2.79e-08,7.51647e+11,2.87475e+09,1.53596e+12,8.16416e+16,3.37386e+14,1.6596e+08,9.95898e+19
2.793e-08,7.4092e+11,2.83373e+09,1.49237e+12,8.04567e+16,3.32568e+14,1.63592e+08,9.81671e+19
2.796e-08,7.30193e+11,2.79271e+09,1.44878e+12,7.92719e+16,3.2775e+14,1.61224e+08,9.67445e+19
2.799e-08,7.19466e+11,2.75169e+09,1.40519e+12,7.8087e+16,3.22932e+14,1.58856e+08,9.53217e+19
2.802e-08,7.08739e+11,2.71067e+09,1.3616e+12,7.69022e+16,3.18114e+14,1.56489e+08,9.38991e+19
2.805e-08,6.98012e+11,2.66965e+09,1.31801e+12,7.57172e+16,3.13296e+14,1.54121e+08,9.24764e+19
2.808e-08,6.87285e+11,2.62863e+09,1.27442e+12,7.45324e+16,3.08478e+14,1.51753e+08,9.10537e+19
2.811e-08,6.76558e+11,2.58761e+09,1.23082e+12,7.33475e+16,3.0366e+14,1.49385e+08,8.9631e+19
2.814e-08,6.65831e+11,2.54659e+09,1.18723e+12,7.21627e+16,2.98843e+14,1.47018e+08,8.82083e+19
2.817e-08,6.55104e+11,2.50557e+09,1.14364e+12,7.09777e+16,2.94025e+14,1.4465e+08,8.67856e+19
2.82e-08,6.44377e+11,2.46455e+09,1.10005e+12,6.97929e+16,2.89207e+14,1.42282e+08,8.5363e+19
2.823e-08,6.3364e+11,2.42349e+09,1.06901e+12,6.86215e+16,2.84387e+14,1.39912e+08,8.39402e+19
2.826e-08,6.22903e+11,2.38243e+09,1.03796e+12,6.74502e+16,2.79567e+14,1.37541e+08,8.25175e+19
2.829e-08,6.12166e+11,2.34136e+09,1.00691e+12,6.62788e+16,2.74747e+14,1.35171e+08,8.10948e+19
2.832e-08,6.01429e+11,2.3003e+09,9.75869e+11,6.51075e+16,2.69927e+14,1.328e+08,7.96721e+19
2.835e-08,5.90692e+11,2.25924e+09,9.44822e+11,6.39361e+16,2.65107e+14,1.3043e+08,7.82494e+19
2.838e-08,5.79955e+11,2.21817e+09,9.13776e+11,6.27648e+16,2.60287e+14,1.28059e+08,7.68267e+19
2.841e-08,5.69217e+11,2.17711e+09,8.82729e+11,6.15934e+16,2.55467e+14,1.25688e+08,7.5404e+19
2.844e-08,5.58481e+11,2.13605e+09,8.51684e+11,6.04221e+16,2.50647e+14,1.23318e+08,7.39813e+19
2.847e-08,5.47743e+11,2.09498e+09,8.20637e+11,5.92507e+16,2.45827e+14,1.20947e+08,7.25586e+19
2.85e-08,5.37007e+11,2.05392e+09,7.89592e+11,5.80794e+16,2.41007e+14,1.18577e+08,7.11359e+19
2.853e-08,5.26269e+11,2.01285e+09,7.58545e+11,5.6908e+16,2.36187e+14,1.16206e+08,6.97132e+19
2.856e-08,5.15533e+11,1.97179e+09,7.275e+11,5.57367e+16,2.31368e+14,1.13836e+08,6.82905e+19
2.859e-08,5.04795e+11,1.93073e+09,6.96453e+11,5.45653e+16,2.26547e+14,1.11465e+08,6.68678e+19
2.862e-08,4.94058e+11,1.88966e+09,6.65407e+11,5.3394e+16,2.21728e+14,1.09095e+08,6.54451e+19
2.865e-08,4.83321e+11,1.8486e+09,6.3436e+11,5.22226e+16,2.16908e+14,1.06724e+08,6.40224e+19
2.868e-08,4.72584e+11,1.80754e+09,6.03315e+11,5.10513e+16,2.12088e+14,1.04354e+08,6.25997e+19
2.871e-08,4.61847e+11,1.76647e+09,5.72268e+11,4.98799e+16,2.07268e+14,1.01983e+08,6.11769e+19
2.874e-08,4.5111e+11,1.72541e+09,5.41223e+11,4.87086e+16,2.02448e+14,9.96128e+07,5.97543e+19
2.877e-08,4.40373e+11,1.68435e+09,5.10176e+11,4.75372e+16,1.97628e+14,9.72422e+07,5.83315e+19
2.88e-08,4.29636e+11,1.64328e+09,4.79131e+11,4.63659e+16,1.92808e+14,9.48717e+07,5.69089e+19
2.883e-08,4.18895e+11,1.6022e+09,4.60087e+11,4.52041e+16,1.87988e+14,9.25e+07,5.54861e+19
2.886e-08,4.08155e+11,1.56112e+09,4.41044e+11,4.40424e+16,1.83167e+14,9.01284e+07,5.40634e+19
2.889e-08,3.97414e+11,1.52004e+09,4.22001e+11,4.28807e+16,1.78347e+14,8.77566e+07,5.26407e+19
2.892e-08,3.86673e+11,1.47896e+09,4.02959e+11,4.1719e+16,1.73527e+14,8.5385e+07,5.1218e+19
2.895e-08,3.75932e+11,1.43788e+09,3.83916e+11,4.05573e+16,1.68706e+14,8.30133e+07,4.97952e+19
2.898e-08,3.65192e+11,1.3968e+09,3.64874e+11,3.93956e+16,1.63886e+14,8.06417e+07,4.83726e+19
2.901e-08,3.54451e+11,1.35572e+09,3.4583e+11,3.82339e+16,1.59066e+14,7.827e+07,4.69498e+19
2.904e-08,3.43711e+11,1.31464e+09,3.26788e+11,3.70722e+16,1.54245e+14,7.58984e+07,4.55271e+19
2.907e-08,3.3297e+11,1.27356e+09,3.07745e+11,3.59105e+16,1.49425e+14,7.35266e+07,4.41044e+19
2.91e-08,3.22229e+11,1.23248e+09,2.88703e+11,3.47488e+16,1.44605e+14,7.1155e+07,4.26817e+19
2.913e-08,3.11488e+11,1.1914e+09,2.69659e+11,3.3587e+16,1.39784e+14,6.87833e+07,4.1259e+19
2.916e-08,3.00748e+11,1.15032e+09,2.50617e+11,3.24254e+16,1.34964e+14,6.64117e+07,3.98363e+19
2.919e-08,2.90007e+11,1.10923e+09,2.31574e+11,3.12636e+16,1.30144e+14,6.40399e+07,3.84135e+19
2.922e-08,2.79267e+11,1.06815e+09,2.12532e+11,3.0102e+16,1.25323e+14,6.16683e+07,3.69908e+19
2.925e-08,2.68526e+11,1.02707e+09,1.93489e+11,2.89402e+16,1.20503e+14,5.92966e+07,3.55681e+19
2.928e-08,2.57785e+11,9.85994e+08,1.74446e+11,2.77785e+16,1.15683e+14,5.6925e+07,3.41454e+19
2.931e-08,2.47044e+11,9.44912e+08,1.55403e+11,2.66168e+16,1.10862e+14,5.45533e+07,3.27227e+19
2.934e-08,2.36304e+11,9.03832e+08,1.36361e+11,2.54551e+16,1.06042e+14,5.21817e+07,3.13e+19
2.937e-08,2.25563e+11,8.62751e+08,1.17318e+11,2.42934e+16,1.01222e+14,4.98099e+07,2.98772e+19
2.94e-08,2.14822e+11,8.21671e+08,9.82755e+10,2.31317e+16,9.64014e+13,4.74383e+07,2.84545e+19
2.943e-08,2.04081e+11,7.80586e+08,9.33608e+10,2.19751e+16,9.15812e+13,4.50663e+07,2.70318e+19
2.946e-08,1.9334e+11,7.39504e+08,8.84472e+10,2.08185e+16,8.67613e+13,4.26945e+07,2.56091e+19
2.949e-08,1.82599e+11,6.98419e+08,8.35333e+10,1.96619e+16,8.19411e+13,4.03225e+07,2.41863e+19
2.952e-08,1.71858e+11,6.57337e+08,7.86197e+10,1.85054e+16,7.71211e+13,3.79506e+07,2.27636e+19
2.955e-08,1.61116e+11,6.16252e+08,7.37058e+10,1.73487e+16,7.23009e+13,3.55787e+07,2.13409e+19
2.958e-08,1.50376e+11,5.7517e+08,6.87923e+10,1.61922e+16,6.7481e+13,3.32068e+07,1.99182e+19
2.961e-08,1.39634e+11,5.34085e+08,6.38784e+10,1.50356e+16,6.26608e+13,3.08348e+07,1.84954e+19
2.964e-08,1.28893e+11,4.93003e+08,5.89648e+10,1.3879e+16,5.78409e+13,2.8463e+07,1.70727e+19
2.967e-08,1.18152e+11,4.51918e+08,5.40509e+10,1.27224e+16,5.30206e+13,2.6091e+07,1.565e+19
2.97e-08,1.07411e+11,4.10836e+08,4.91373e+10,1.15659e+16,4.82007e+13,2.37192e+07,1.42273e+19
2.973e-08,9.66698e+10,3.69751e+08,4.42235e+10,1.04092e+16,4.33805e+13,2.13472e+07,1.28045e+19
2.976e-08,8.5929e+10,3.28668e+08,3.93099e+10,9.25268e+15,3.85606e+13,1.89753e+07,1.13818e+19
2.979e-08,7.51875e+10,2.87584e+08,3.4396e+10,8.09606e+15,3.37404e+13,1.66033e+07,9.95905e+18
2.982e-08,6.44461e+10,2.46499e+08,2.94821e+10,6.93944e+15,2.89201e+13,1.42314e+07,8.53628e+18
2.985e-08,5.37053e+10,2.05417e+08,2.45685e+10,5.78289e+15,2.41002e+13,1.18595e+07,7.11359e+18
2.988e-08,4.29645e+10,1.64334e+08,1.96549e+10,4.62634e+15,1.92803e+13,9.48766e+06,5.69091e+18
2.991e-08,3.22237e+10,1.23252e+08,1.47413e+10,3.46979e+15,1.44604e+13,7.11582e+06,4.26822e+18
2.994e-08,2.14816e+10,8.21647e+07,9.82718e+09,2.3131e+15,9.63986e+12,4.74369e+06,2.84537e+18
2.997e-08,1.07408e+10,4.10823e+07,4.91359e+09,1.15655e+15,4.81993e+12,2.37185e+06,1.42269e+18
3e-08,0,0,0,0,0,0,0
